DateTime,Measured,Pos,Neg
03/02/2020 09:00,488.76,60.95,60.95
03/02/2020 09:15,504.36,59.6,59.6
03/02/2020 09:30,481.55,59.6,59.6
03/02/2020 09:45,494.31,59.6,59.6
03/02/2020 10:00,496.01,58.58,58.58
03/02/2020 10:15,499.17,57.85,57.85
03/02/2020 10:30,499.88,59.8,59.8
03/02/2020 10:45,482.81,62.36,62.36
03/02/2020 11:00,456.74,65.09,65.09
03/02/2020 11:15,450.09,77.43,77.43
03/02/2020 11:30,456.4,104.82,104.82
03/02/2020 11:45,463.76,80.8,80.8
03/02/2020 12:00,473.55,58.52,58.52
03/02/2020 12:15,486.6,58.52,58.52
03/02/2020 12:30,485.42,61.79,61.79
03/02/2020 12:45,466.1,72.55,72.55
03/02/2020 13:00,458.98,74.86,74.86
03/02/2020 13:15,425.69,72.87,72.87
03/02/2020 13:30,401.57,84.64,84.64
03/02/2020 13:45,401.67,5.19,5.19
03/02/2020 14:00,375.91,5.19,5.19
03/02/2020 14:15,336.16,56.87,56.87
03/02/2020 14:30,338.5,58.41,58.41
03/02/2020 14:45,324.77,56.87,56.87
03/02/2020 15:00,276.68,5.19,5.19
03/02/2020 15:15,275.43,5.19,5.19
03/02/2020 15:30,287.79,56.87,56.87
03/02/2020 15:45,267.16,56.87,56.87
03/02/2020 16:00,178.42,56.88,56.88
03/02/2020 16:15,139.85,56.88,56.88
03/02/2020 16:30,112.72,55.65,55.65
03/02/2020 16:45,123.4,55.65,55.65
03/02/2020 17:00,122.45,5.19,5.19
03/02/2020 17:15,111.91,56.88,56.88
03/02/2020 17:30,151.66,56.94,56.94
03/02/2020 17:45,166.37,62.26,62.26
03/02/2020 18:00,168.24,4.79,4.79
03/02/2020 18:15,198.83,3.66,3.66
03/02/2020 18:30,207.89,4.79,4.79
03/02/2020 18:45,169.7,59.35,59.35
03/02/2020 19:00,149.61,69.67,69.67
03/02/2020 19:15,146.43,178.38,178.38
03/02/2020 19:30,127.17,151.52,151.52
03/02/2020 19:45,96.65,58.85,58.85
03/02/2020 20:00,81.95,87.61,87.61
03/02/2020 20:15,75.14,350.37,350.37
03/02/2020 20:30,89.12,317.91,317.91
03/02/2020 20:45,97.24,361.28,361.28
03/02/2020 21:00,97.58,199.19,199.19
03/02/2020 21:15,113.13,120,120
03/02/2020 21:30,139.65,54.01,54.01
03/02/2020 21:45,141.97,54.01,54.01
03/02/2020 22:00,155.33,3.52,3.52
03/02/2020 22:15,193.18,5.19,5.19
03/02/2020 22:30,251.3,5.19,5.19
03/02/2020 22:45,266.79,1.55,1.55
03/02/2020 23:00,379.64,5.13,5.13
03/02/2020 23:15,366.83,2.23,2.23
03/02/2020 23:30,314.11,-13.56,-13.56
03/02/2020 23:45,261.73,-27.53,-27.53
04/02/2020 00:00,225.63,66.48,66.48
04/02/2020 00:15,204.11,57.24,57.24
04/02/2020 00:30,196.76,4.34,4.34
04/02/2020 00:45,224.25,4.34,4.34
04/02/2020 01:00,247.6,57.03,57.03
04/02/2020 01:15,253.63,54.34,54.34
04/02/2020 01:30,286.87,4.34,4.34
04/02/2020 01:45,288.79,2.69,2.69
04/02/2020 02:00,324.86,4.34,4.34
04/02/2020 02:15,334.62,4.34,4.34
04/02/2020 02:30,325.07,4.34,4.34
04/02/2020 02:45,340.82,4.34,4.34
04/02/2020 03:00,358.68,54.34,54.34
04/02/2020 03:15,354.6,54.34,54.34
04/02/2020 03:30,344.04,54.34,54.34
04/02/2020 03:45,342.53,4.34,4.34
04/02/2020 04:00,366.59,4.34,4.34
04/02/2020 04:15,407.41,4.34,4.34
04/02/2020 04:30,418.88,4.34,4.34
04/02/2020 04:45,418.58,54.34,54.34
04/02/2020 05:00,429.19,4.34,4.34
04/02/2020 05:15,443.53,4.34,4.34
04/02/2020 05:30,436.3,54.34,54.34
04/02/2020 05:45,458.19,54.34,54.34
04/02/2020 06:00,435.61,4.34,4.34
04/02/2020 06:15,440.25,4.34,4.34
04/02/2020 06:30,451.71,57.24,57.24
04/02/2020 06:45,474.05,61.54,61.54
04/02/2020 07:00,497.69,56,56
04/02/2020 07:15,499.47,56,56
04/02/2020 07:30,480.47,56,56
04/02/2020 07:45,480.72,59.11,59.11
04/02/2020 08:00,467.42,56,56
04/02/2020 08:15,469.37,56,56
04/02/2020 08:30,494.5,56,56
04/02/2020 08:45,521.16,56,56
04/02/2020 09:00,533.3,56,56
04/02/2020 09:15,490.36,56,56
04/02/2020 09:30,522.55,5.34,5.34
04/02/2020 09:45,531.22,5.34,5.34
04/02/2020 10:00,540.84,4.42,4.42
04/02/2020 10:15,512.51,-2.95,-2.95
04/02/2020 10:30,506.02,-26.47,-26.47
04/02/2020 10:45,536.61,-29.71,-29.71
04/02/2020 11:00,538.46,5.34,5.34
04/02/2020 11:15,555.34,4.16,4.16
04/02/2020 11:30,541.26,5.34,5.34
04/02/2020 11:45,542,5.34,5.34
04/02/2020 12:00,534.66,56,56
04/02/2020 12:15,553.36,56,56
04/02/2020 12:30,551.79,56,56
04/02/2020 12:45,509.44,56,56
04/02/2020 13:00,545.38,56,56
04/02/2020 13:15,472.68,56,56
04/02/2020 13:30,479.69,56,56
04/02/2020 13:45,449.1,58.34,58.34
04/02/2020 14:00,435.19,5.34,5.34
04/02/2020 14:15,421.35,5.34,5.34
04/02/2020 14:30,440.93,56,56
04/02/2020 14:45,429.91,56,56
04/02/2020 15:00,420.3,5.34,5.34
04/02/2020 15:15,397.93,3.47,3.47
04/02/2020 15:30,410.55,5.34,5.34
04/02/2020 15:45,446.84,5.34,5.34
04/02/2020 16:00,424.85,5.91,5.91
04/02/2020 16:15,442.28,5.91,5.91
04/02/2020 16:30,451.22,5.91,5.91
04/02/2020 16:45,415.62,5.91,5.91
04/02/2020 17:00,405.56,4.68,4.68
04/02/2020 17:15,386.56,3.05,3.05
04/02/2020 17:30,389.54,5.58,5.58
04/02/2020 17:45,418.03,59.81,59.81
04/02/2020 18:00,423.81,4.25,4.25
04/02/2020 18:15,450.35,4.25,4.25
04/02/2020 18:30,442.57,4.25,4.25
04/02/2020 18:45,439.31,4.25,4.25
04/02/2020 19:00,407.83,4.25,4.25
04/02/2020 19:15,403.56,4.25,4.25
04/02/2020 19:30,405.73,4.24,4.24
04/02/2020 19:45,366.79,2.29,2.29
04/02/2020 20:00,354.21,-15.68,-15.68
04/02/2020 20:15,349.36,-16.6,-16.6
04/02/2020 20:30,336.28,-0.02,-0.02
04/02/2020 20:45,331.87,-1.63,-1.63
04/02/2020 21:00,329.11,1,1
04/02/2020 21:15,303.29,6.08,6.08
04/02/2020 21:30,266.38,5.91,5.91
04/02/2020 21:45,228.9,5.91,5.91
04/02/2020 22:00,204.66,5.91,5.91
04/02/2020 22:15,215.7,6.08,6.08
04/02/2020 22:30,218.51,57.57,57.57
04/02/2020 22:45,202.46,6.08,6.08
04/02/2020 23:00,189.43,56.21,56.21
04/02/2020 23:15,172.57,5.91,5.91
04/02/2020 23:30,175.56,5.34,5.34
04/02/2020 23:45,161.09,5.34,5.34
05/02/2020 00:00,128.94,4.98,4.98
05/02/2020 00:15,140.98,4.98,4.98
05/02/2020 00:30,145.59,56.36,56.36
05/02/2020 00:45,147.07,4.98,4.98
05/02/2020 01:00,140.45,56.36,56.36
05/02/2020 01:15,130.03,56.36,56.36
05/02/2020 01:30,126.67,56.36,56.36
05/02/2020 01:45,129.07,4.95,4.95
05/02/2020 02:00,123.77,3.55,3.55
05/02/2020 02:15,125.37,3.55,3.55
05/02/2020 02:30,110.56,3.55,3.55
05/02/2020 02:45,99.5,3.55,3.55
05/02/2020 03:00,92.34,56.36,56.36
05/02/2020 03:15,84.8,56.36,56.36
05/02/2020 03:30,71.52,56.36,56.36
05/02/2020 03:45,79.51,56.36,56.36
05/02/2020 04:00,79.76,4.95,4.95
05/02/2020 04:15,74.08,4.95,4.95
05/02/2020 04:30,66.51,4.95,4.95
05/02/2020 04:45,59.2,53.55,53.55
05/02/2020 05:00,70.31,5.54,5.54
05/02/2020 05:15,62.79,5.71,5.71
05/02/2020 05:30,69.07,56.67,56.67
05/02/2020 05:45,68.13,56.67,56.67
05/02/2020 06:00,61.89,55.36,55.36
05/02/2020 06:15,57.23,58.47,58.47
05/02/2020 06:30,50.89,64.34,64.34
05/02/2020 06:45,55.8,106.67,106.67
05/02/2020 07:00,59.42,69.78,69.78
05/02/2020 07:15,51.43,63.04,63.04
05/02/2020 07:30,49.56,81.43,81.43
05/02/2020 07:45,44.87,94.82,94.82
05/02/2020 08:00,33.41,74.78,74.78
05/02/2020 08:15,33.89,65.1,65.1
05/02/2020 08:30,41.16,100.83,100.83
05/02/2020 08:45,45.72,108.83,108.83
05/02/2020 09:00,47.1,102.12,102.12
05/02/2020 09:15,44.73,97.39,97.39
05/02/2020 09:30,42.74,100.02,100.02
05/02/2020 09:45,44.25,99.83,99.83
05/02/2020 10:00,36.62,90,90
05/02/2020 10:15,32.32,90,90
05/02/2020 10:30,35.11,5.71,5.71
05/02/2020 10:45,32.72,56.67,56.67
05/02/2020 11:00,31.82,56.67,56.67
05/02/2020 11:15,24.79,56.67,56.67
05/02/2020 11:30,19.97,56.67,56.67
05/02/2020 11:45,16.27,5.71,5.71
05/02/2020 12:00,16.51,56.67,56.67
05/02/2020 12:15,14.59,5.71,5.71
05/02/2020 12:30,14.98,5.71,5.71
05/02/2020 12:45,15.61,5.71,5.71
05/02/2020 13:00,17.22,56.67,56.67
05/02/2020 13:15,18.72,56.67,56.67
05/02/2020 13:30,19.47,5.71,5.71
05/02/2020 13:45,19.46,5.71,5.71
05/02/2020 14:00,19.81,5.71,5.71
05/02/2020 14:15,20.77,5.71,5.71
05/02/2020 14:30,21.78,56.67,56.67
05/02/2020 14:45,23.15,5.71,5.71
05/02/2020 15:00,24.57,5.71,5.71
05/02/2020 15:15,26.15,5.71,5.71
05/02/2020 15:30,29.02,56.67,56.67
05/02/2020 15:45,28.78,56.67,56.67
05/02/2020 16:00,32.26,5.71,5.71
05/02/2020 16:15,30.08,5.71,5.71
05/02/2020 16:30,32.54,56.67,56.67
05/02/2020 16:45,32.51,56.67,56.67
05/02/2020 17:00,32.11,3.9,3.9
05/02/2020 17:15,32.71,6.42,6.42
05/02/2020 17:30,32.88,58.41,58.41
05/02/2020 17:45,32.75,58.94,58.94
05/02/2020 18:00,33.3,60.45,60.45
05/02/2020 18:15,32.76,59.09,59.09
05/02/2020 18:30,31.91,4.46,4.46
05/02/2020 18:45,30,4.46,4.46
05/02/2020 19:00,30.35,58.63,58.63
05/02/2020 19:15,31.36,5.73,5.73
05/02/2020 19:30,34.39,5.73,5.73
05/02/2020 19:45,37.72,5.73,5.73
05/02/2020 20:00,34.55,57.27,57.27
05/02/2020 20:15,33.89,5.71,5.71
05/02/2020 20:30,35.08,5.71,5.71
05/02/2020 20:45,34.27,5.71,5.71
05/02/2020 21:00,36.75,56.67,56.67
05/02/2020 21:15,34.99,5.71,5.71
05/02/2020 21:30,36.11,5.71,5.71
05/02/2020 21:45,35.43,1.31,1.31
05/02/2020 22:00,37.52,61,61
05/02/2020 22:15,38.05,56.29,56.29
05/02/2020 22:30,36.46,5.54,5.54
05/02/2020 22:45,37.05,5.54,5.54
05/02/2020 23:00,36.48,56.29,56.29
05/02/2020 23:15,35.84,5.54,5.54
05/02/2020 23:30,37.85,5.54,5.54
05/02/2020 23:45,38.58,56.29,56.29
06/02/2020 00:00,39.05,4.88,4.88
06/02/2020 00:15,39.47,54.54,54.54
06/02/2020 00:30,39.89,54.54,54.54
06/02/2020 00:45,40.66,4.88,4.88
06/02/2020 01:00,41.61,55.83,55.83
06/02/2020 01:15,43.26,54.54,54.54
06/02/2020 01:30,43.8,4.88,4.88
06/02/2020 01:45,44.7,4.88,4.88
06/02/2020 02:00,45.22,4.88,4.88
06/02/2020 02:15,46,4.88,4.88
06/02/2020 02:30,45.86,54.54,54.54
06/02/2020 02:45,46.93,54.54,54.54
06/02/2020 03:00,46.76,54.54,54.54
06/02/2020 03:15,45.78,54.54,54.54
06/02/2020 03:30,44.77,54.54,54.54
06/02/2020 03:45,44.79,4.88,4.88
06/02/2020 04:00,44.9,4.88,4.88
06/02/2020 04:15,45.41,54.54,54.54
06/02/2020 04:30,46.32,4.88,4.88
06/02/2020 04:45,47.43,54.54,54.54
06/02/2020 05:00,48.56,4.88,4.88
06/02/2020 05:15,49.18,4.88,4.88
06/02/2020 05:30,49.66,54.54,54.54
06/02/2020 05:45,51.96,55.55,55.55
06/02/2020 06:00,55.24,3.56,3.56
06/02/2020 06:15,52.41,5.69,5.69
06/02/2020 06:30,55.29,57.99,57.99
06/02/2020 06:45,56.63,59.27,59.27
06/02/2020 07:00,53.61,5.6,5.6
06/02/2020 07:15,54.01,58.16,58.16
06/02/2020 07:30,54.19,59.18,59.18
06/02/2020 07:45,54.32,62.09,62.09
06/02/2020 08:00,49.27,5.69,5.69
06/02/2020 08:15,46.49,58.21,58.21
06/02/2020 08:30,45.21,58.21,58.21
06/02/2020 08:45,43.98,58.21,58.21
06/02/2020 09:00,40.36,58.06,58.06
06/02/2020 09:15,37.11,5.6,5.6
06/02/2020 09:30,35.3,5.6,5.6
06/02/2020 09:45,32.85,5.6,5.6
06/02/2020 10:00,31.14,58.28,58.28
06/02/2020 10:15,29.21,4.41,4.41
06/02/2020 10:30,26.27,1.41,1.41
06/02/2020 10:45,21.46,-1.36,-1.36
06/02/2020 11:00,19.03,5.6,5.6
06/02/2020 11:15,18.04,4.32,4.32
06/02/2020 11:30,17.04,2.64,2.64
06/02/2020 11:45,16.05,-1.68,-1.68
06/02/2020 12:00,15.32,57.99,57.99
06/02/2020 12:15,14.86,4.57,4.57
06/02/2020 12:30,14.38,1.84,1.84
06/02/2020 12:45,13.92,5.6,5.6
06/02/2020 13:00,13.51,5.6,5.6
06/02/2020 13:15,13.13,5.6,5.6
06/02/2020 13:30,12.95,57.99,57.99
06/02/2020 13:45,13,57.99,57.99
06/02/2020 14:00,12.85,5.6,5.6
06/02/2020 14:15,12.29,5.6,5.6
06/02/2020 14:30,11.93,57.99,57.99
06/02/2020 14:45,11.82,57.99,57.99
06/02/2020 15:00,11.66,3.45,3.45
06/02/2020 15:15,11.45,5.6,5.6
06/02/2020 15:30,11.46,5.6,5.6
06/02/2020 15:45,12.3,57.99,57.99
06/02/2020 16:00,12.94,4.46,4.46
06/02/2020 16:15,13.85,5.6,5.6
06/02/2020 16:30,17.14,5.6,5.6
06/02/2020 16:45,16.05,58.93,58.93
06/02/2020 17:00,14.1,5.24,5.24
06/02/2020 17:15,11.88,58.72,58.72
06/02/2020 17:30,13.75,60.56,60.56
06/02/2020 17:45,14.66,65.03,65.03
06/02/2020 18:00,14.29,59,59
06/02/2020 18:15,13.04,59,59
06/02/2020 18:30,12.78,90,90
06/02/2020 18:45,17.86,90,90
06/02/2020 19:00,24.56,90,90
06/02/2020 19:15,32.51,58.83,58.83
06/02/2020 19:30,37.68,58.69,58.69
06/02/2020 19:45,41.04,5.24,5.24
06/02/2020 20:00,41.96,58.3,58.3
06/02/2020 20:15,44.58,5.69,5.69
06/02/2020 20:30,44.88,5.6,5.6
06/02/2020 20:45,41.96,5.6,5.6
06/02/2020 21:00,64.27,61.28,61.28
06/02/2020 21:15,59.61,57.99,57.99
06/02/2020 21:30,51.48,57.99,57.99
06/02/2020 21:45,42.01,5.6,5.6
06/02/2020 22:00,39.5,57.99,57.99
06/02/2020 22:15,35.85,57.99,57.99
06/02/2020 22:30,40.11,5.69,5.69
06/02/2020 22:45,40.4,57.99,57.99
06/02/2020 23:00,34.5,58.82,58.82
06/02/2020 23:15,30.87,58.07,58.07
06/02/2020 23:30,30.21,5.69,5.69
06/02/2020 23:45,38.06,5.69,5.69
07/02/2020 00:00,47.76,53.47,53.47
07/02/2020 00:15,54.87,4.95,4.95
07/02/2020 00:30,55.34,4.95,4.95
07/02/2020 00:45,63.04,4.95,4.95
07/02/2020 01:00,69.28,53.47,53.47
07/02/2020 01:15,75.28,4.95,4.95
07/02/2020 01:30,83.18,53.47,53.47
07/02/2020 01:45,87.65,4.95,4.95
07/02/2020 02:00,86.79,54.63,54.63
07/02/2020 02:15,93.36,53.47,53.47
07/02/2020 02:30,103.56,4.95,4.95
07/02/2020 02:45,113.15,4.95,4.95
07/02/2020 03:00,120.43,53.47,53.47
07/02/2020 03:15,131.68,53.47,53.47
07/02/2020 03:30,128.99,53.47,53.47
07/02/2020 03:45,121.94,4.95,4.95
07/02/2020 04:00,125.63,53.47,53.47
07/02/2020 04:15,112.7,53.47,53.47
07/02/2020 04:30,108.98,53.47,53.47
07/02/2020 04:45,116.84,53.47,53.47
07/02/2020 05:00,135.34,4.95,4.95
07/02/2020 05:15,135.95,4.95,4.95
07/02/2020 05:30,137.27,53.47,53.47
07/02/2020 05:45,155.04,53.47,53.47
07/02/2020 06:00,162.96,4.95,4.95
07/02/2020 06:15,156.97,53.47,53.47
07/02/2020 06:30,167.77,53.47,53.47
07/02/2020 06:45,154.17,53.47,53.47
07/02/2020 07:00,165.28,4.95,4.95
07/02/2020 07:15,194.25,53.47,53.47
07/02/2020 07:30,200.58,53.47,53.47
07/02/2020 07:45,195.37,53.47,53.47
07/02/2020 08:00,206.59,55.76,55.76
07/02/2020 08:15,220.8,55.76,55.76
07/02/2020 08:30,236,55.76,55.76
07/02/2020 08:45,235.86,55.76,55.76
07/02/2020 09:00,206.56,56.7,56.7
07/02/2020 09:15,198.25,99.6,99.6
07/02/2020 09:30,197.12,53.47,53.47
07/02/2020 09:45,218.65,53.47,53.47
07/02/2020 10:00,225.39,55.77,55.77
07/02/2020 10:15,211.24,59.73,59.73
07/02/2020 10:30,177.15,53.47,53.47
07/02/2020 10:45,145.61,4.95,4.95
07/02/2020 11:00,144.17,55.13,55.13
07/02/2020 11:15,119.64,4.95,4.95
07/02/2020 11:30,108,4.95,4.95
07/02/2020 11:45,95.34,53.47,53.47
07/02/2020 12:00,92.5,55.65,55.65
07/02/2020 12:15,85.33,53.47,53.47
07/02/2020 12:30,100.37,4.95,4.95
07/02/2020 12:45,112.52,53.47,53.47
07/02/2020 13:00,103.85,53.47,53.47
07/02/2020 13:15,103.24,53.47,53.47
07/02/2020 13:30,101.66,53.47,53.47
07/02/2020 13:45,99.35,4.95,4.95
07/02/2020 14:00,95.51,3.82,3.82
07/02/2020 14:15,81.66,53.47,53.47
07/02/2020 14:30,86.82,53.47,53.47
07/02/2020 14:45,89.95,53.47,53.47
07/02/2020 15:00,98.91,2.73,2.73
07/02/2020 15:15,90.91,4.95,4.95
07/02/2020 15:30,82.7,53.47,53.47
07/02/2020 15:45,75.77,53.47,53.47
07/02/2020 16:00,77.56,4.95,4.95
07/02/2020 16:15,87.22,53.47,53.47
07/02/2020 16:30,97.1,53.47,53.47
07/02/2020 16:45,99.73,57.73,57.73
07/02/2020 17:00,113.6,53.47,53.47
07/02/2020 17:15,130.38,54.42,54.42
07/02/2020 17:30,130.18,56.87,56.87
07/02/2020 17:45,117.6,61.49,61.49
07/02/2020 18:00,123.72,90,90
07/02/2020 18:15,168.52,90,90
07/02/2020 18:30,190.86,4.95,4.95
07/02/2020 18:45,175.99,4.95,4.95
07/02/2020 19:00,207.47,4.95,4.95
07/02/2020 19:15,219.1,4.95,4.95
07/02/2020 19:30,222.41,2.84,2.84
07/02/2020 19:45,260.32,-3.98,-3.98
07/02/2020 20:00,262.76,53.47,53.47
07/02/2020 20:15,286.13,3.38,3.38
07/02/2020 20:30,315.6,-8.09,-8.09
07/02/2020 20:45,303.01,4.95,4.95
07/02/2020 21:00,299.7,53.47,53.47
07/02/2020 21:15,305.55,4.95,4.95
07/02/2020 21:30,324.12,4.95,4.95
07/02/2020 21:45,343.44,4.95,4.95
07/02/2020 22:00,347.67,1.38,1.38
07/02/2020 22:15,321.09,3.47,3.47
07/02/2020 22:30,347.72,3.47,3.47
07/02/2020 22:45,364.09,3.47,3.47
07/02/2020 23:00,342.01,53.47,53.47
07/02/2020 23:15,329,3.47,3.47
07/02/2020 23:30,345.9,1.25,1.25
07/02/2020 23:45,381.53,-2.4,-2.4
08/02/2020 00:00,351.39,-7.42,-7.42
08/02/2020 00:15,346.86,0,0
08/02/2020 00:30,361.15,52.98,52.98
08/02/2020 00:45,361.99,52.98,52.98
08/02/2020 01:00,377.6,52.98,52.98
08/02/2020 01:15,371.95,52.98,52.98
08/02/2020 01:30,373.59,52.98,52.98
08/02/2020 01:45,374.17,52.98,52.98
08/02/2020 02:00,366.88,53.94,53.94
08/02/2020 02:15,378.09,2.98,2.98
08/02/2020 02:30,366.62,2.98,2.98
08/02/2020 02:45,364.07,2.98,2.98
08/02/2020 03:00,364.86,2.98,2.98
08/02/2020 03:15,351.66,2.98,2.98
08/02/2020 03:30,349.92,2.98,2.98
08/02/2020 03:45,336.07,2.98,2.98
08/02/2020 04:00,327.97,2.98,2.98
08/02/2020 04:15,328.78,1.82,1.82
08/02/2020 04:30,333.72,2.98,2.98
08/02/2020 04:45,356.25,2.98,2.98
08/02/2020 05:00,354.48,1.66,1.66
08/02/2020 05:15,365.35,2.98,2.98
08/02/2020 05:30,371.45,2.98,2.98
08/02/2020 05:45,364.71,2.98,2.98
08/02/2020 06:00,371.59,2.98,2.98
08/02/2020 06:15,368.26,1.1,1.1
08/02/2020 06:30,374.93,2.98,2.98
08/02/2020 06:45,372.23,52.98,52.98
08/02/2020 07:00,387.9,2.98,2.98
08/02/2020 07:15,397.5,2.98,2.98
08/02/2020 07:30,414.79,52.98,52.98
08/02/2020 07:45,392.6,52.98,52.98
08/02/2020 08:00,388.03,-10.63,-10.63
08/02/2020 08:15,392.06,0,0
08/02/2020 08:30,377.11,52.98,52.98
08/02/2020 08:45,385.67,2.98,2.98
08/02/2020 09:00,383.31,1.91,1.91
08/02/2020 09:15,348.62,2.98,2.98
08/02/2020 09:30,347.11,2.98,2.98
08/02/2020 09:45,351.2,1.49,1.49
08/02/2020 10:00,346.68,-0.67,-0.67
08/02/2020 10:15,311.54,-10.98,-10.98
08/02/2020 10:30,266.16,-34.71,-34.71
08/02/2020 10:45,238.99,-101.96,-101.96
08/02/2020 11:00,233.07,-103.85,-103.85
08/02/2020 11:15,229.44,-26.19,-26.19
08/02/2020 11:30,220.72,0,0
08/02/2020 11:45,238.72,0,0
08/02/2020 12:00,256.33,56.55,56.55
08/02/2020 12:15,256.54,69.95,69.95
08/02/2020 12:30,237.93,63.81,63.81
08/02/2020 12:45,219.94,87.39,87.39
08/02/2020 13:00,200.43,54.18,54.18
08/02/2020 13:15,204.38,2.98,2.98
08/02/2020 13:30,184.6,54.18,54.18
08/02/2020 13:45,177.54,54.18,54.18
08/02/2020 14:00,153.3,1.02,1.02
08/02/2020 14:15,130.38,2.98,2.98
08/02/2020 14:30,116.42,2.98,2.98
08/02/2020 14:45,103.69,-2.02,-2.02
08/02/2020 15:00,96.47,-27.93,-27.93
08/02/2020 15:15,109.74,-10.06,-10.06
08/02/2020 15:30,117.42,-0.1,-0.1
08/02/2020 15:45,130.5,3.39,3.39
08/02/2020 16:00,98.92,2.37,2.37
08/02/2020 16:15,97.17,-0.39,-0.39
08/02/2020 16:30,99.89,3.39,3.39
08/02/2020 16:45,107.34,-1.36,-1.36
08/02/2020 17:00,113.45,1.21,1.21
08/02/2020 17:15,126.1,-7.96,-7.96
08/02/2020 17:30,134.8,-8.45,-8.45
08/02/2020 17:45,148.8,3.35,3.35
08/02/2020 18:00,151.51,58.4,58.4
08/02/2020 18:15,160,58.4,58.4
08/02/2020 18:30,147.7,1.9,1.9
08/02/2020 18:45,147.96,1.9,1.9
08/02/2020 19:00,174,60.23,60.23
08/02/2020 19:15,180.35,1.9,1.9
08/02/2020 19:30,184.79,1.9,1.9
08/02/2020 19:45,194.18,58.35,58.35
08/02/2020 20:00,205.48,56.58,56.58
08/02/2020 20:15,203.77,57.26,57.26
08/02/2020 20:30,190.88,56.02,56.02
08/02/2020 20:45,182.72,4.46,4.46
08/02/2020 21:00,158.77,-5.93,-5.93
08/02/2020 21:15,173.24,55.65,55.65
08/02/2020 21:30,205.09,2.98,2.98
08/02/2020 21:45,239.95,2.98,2.98
08/02/2020 22:00,239.4,2.98,2.98
08/02/2020 22:15,238.05,2.98,2.98
08/02/2020 22:30,268.13,2.98,2.98
08/02/2020 22:45,253.15,1.77,1.77
08/02/2020 23:00,263.72,2.98,2.98
08/02/2020 23:15,315.18,1.31,1.31
08/02/2020 23:30,322.9,-6.65,-6.65
08/02/2020 23:45,317.46,-43.52,-43.52
09/02/2020 00:00,316.13,-97.22,-97.22
09/02/2020 00:15,311.21,-60.21,-60.21
09/02/2020 00:30,307.49,-20.6,-20.6
09/02/2020 00:45,323.73,-75.68,-75.68
09/02/2020 01:00,354.32,-25,-25
09/02/2020 01:15,362.1,-29.17,-29.17
09/02/2020 01:30,389.49,-97.17,-97.17
09/02/2020 01:45,423.94,-183.22,-183.22
09/02/2020 02:00,465.68,-25,-25
09/02/2020 02:15,484.06,0.7,0.7
09/02/2020 02:30,496.32,-22.71,-22.71
09/02/2020 02:45,511.15,-87.19,-87.19
09/02/2020 03:00,541.24,-25,-25
09/02/2020 03:15,537.69,-25,-25
09/02/2020 03:30,541.61,-27.09,-27.09
09/02/2020 03:45,576.91,-27.75,-27.75
09/02/2020 04:00,579.75,-25,-25
09/02/2020 04:15,581.96,52.98,52.98
09/02/2020 04:30,589.86,2.98,2.98
09/02/2020 04:45,607.02,2.98,2.98
09/02/2020 05:00,613.33,-1.18,-1.18
09/02/2020 05:15,630.4,-3.17,-3.17
09/02/2020 05:30,646.44,-0.99,-0.99
09/02/2020 05:45,653.35,0.2,0.2
09/02/2020 06:00,631.3,-7.34,-7.34
09/02/2020 06:15,664.93,-59.52,-59.52
09/02/2020 06:30,677.53,-15.76,-15.76
09/02/2020 06:45,701.48,-12.36,-12.36
09/02/2020 07:00,723.31,-8.37,-8.37
09/02/2020 07:15,737.1,-7.1,-7.1
09/02/2020 07:30,740.72,-4.99,-4.99
09/02/2020 07:45,743.39,-6.27,-6.27
09/02/2020 08:00,753.59,-191.83,-191.83
09/02/2020 08:15,760.3,-239.44,-239.44
09/02/2020 08:30,770.96,-131.52,-131.52
09/02/2020 08:45,775.16,-61.7,-61.7
09/02/2020 09:00,775.14,-83.02,-83.02
09/02/2020 09:15,778.4,-206.41,-206.41
09/02/2020 09:30,736.84,-76.6,-76.6
09/02/2020 09:45,686.99,-60.43,-60.43
09/02/2020 10:00,688.51,-106.29,-106.29
09/02/2020 10:15,684.1,-12.54,-12.54
09/02/2020 10:30,681.1,-30.72,-30.72
09/02/2020 10:45,682.77,-147.34,-147.34
09/02/2020 11:00,624.78,-110.34,-110.34
09/02/2020 11:15,629.26,-82.3,-82.3
09/02/2020 11:30,630.34,-76.36,-76.36
09/02/2020 11:45,632.89,2.98,2.98
09/02/2020 12:00,622.79,1.56,1.56
09/02/2020 12:15,612.89,-84.06,-84.06
09/02/2020 12:30,598.78,-74,-74
09/02/2020 12:45,589.25,2.98,2.98
09/02/2020 13:00,638.29,0.59,0.59
09/02/2020 13:15,664.77,-86.15,-86.15
09/02/2020 13:30,665.42,-74,-74
09/02/2020 13:45,654.45,2.98,2.98
09/02/2020 14:00,635.06,2.98,2.98
09/02/2020 14:15,597.05,52.98,52.98
09/02/2020 14:30,571.32,2.98,2.98
09/02/2020 14:45,556.44,52.98,52.98
09/02/2020 15:00,538.39,54.22,54.22
09/02/2020 15:15,494.79,52.98,52.98
09/02/2020 15:30,520.06,52.98,52.98
09/02/2020 15:45,517.71,55.13,55.13
09/02/2020 16:00,389.11,2.98,2.98
09/02/2020 16:15,384.8,2.98,2.98
09/02/2020 16:30,371.53,2.98,2.98
09/02/2020 16:45,339.59,52.98,52.98
09/02/2020 17:00,317.23,2.98,2.98
