DateTime,Measured
04/02/2020 19:50,7.26
04/02/2020 20:00,7.502
04/02/2020 20:10,6.534
04/02/2020 20:20,6.776
04/02/2020 20:30,7.018
04/02/2020 20:40,7.139
04/02/2020 20:50,6.897
04/02/2020 21:00,7.381
04/02/2020 21:10,7.018
04/02/2020 21:20,7.139
04/02/2020 21:30,7.744
04/02/2020 21:40,7.018
04/02/2020 21:50,7.381
04/02/2020 22:00,7.986
04/02/2020 22:10,7.139
04/02/2020 22:20,7.018
04/02/2020 22:30,7.744
04/02/2020 22:40,8.712
04/02/2020 22:50,8.712
04/02/2020 23:00,8.833
04/02/2020 23:10,8.712
04/02/2020 23:20,8.47
04/02/2020 23:30,9.075
04/02/2020 23:40,9.922
04/02/2020 23:50,8.954
05/02/2020 00:00,8.349
05/02/2020 00:10,7.865
05/02/2020 00:20,7.26
05/02/2020 00:30,7.865
05/02/2020 00:40,8.712
05/02/2020 00:50,9.317
05/02/2020 01:00,10.89
05/02/2020 01:10,11.132
05/02/2020 01:20,11.374
05/02/2020 01:30,10.406
05/02/2020 01:40,10.285
05/02/2020 01:50,11.132
05/02/2020 02:00,9.559
05/02/2020 02:10,8.833
05/02/2020 02:20,9.438
05/02/2020 02:30,9.438
05/02/2020 02:40,10.285
05/02/2020 02:50,11.374
05/02/2020 03:00,10.769
05/02/2020 03:10,10.527
05/02/2020 03:20,11.132
05/02/2020 03:30,11.616
05/02/2020 03:40,12.1
05/02/2020 03:50,11.979
05/02/2020 04:00,10.89
05/02/2020 04:10,9.922
05/02/2020 04:20,10.648
05/02/2020 04:30,10.406
05/02/2020 04:40,9.438
05/02/2020 04:50,8.591
05/02/2020 05:00,9.559
05/02/2020 05:10,8.47
05/02/2020 05:20,9.438
05/02/2020 05:30,9.68
05/02/2020 05:40,9.438
05/02/2020 05:50,10.527
05/02/2020 06:00,10.285
05/02/2020 06:10,9.559
05/02/2020 06:20,9.922
05/02/2020 06:30,11.858
05/02/2020 06:40,12.584
05/02/2020 06:50,13.431
05/02/2020 07:00,15.972
05/02/2020 07:10,16.335
05/02/2020 07:20,16.577
05/02/2020 07:30,17.303
05/02/2020 07:40,16.94
05/02/2020 07:50,16.577
05/02/2020 08:00,16.698
05/02/2020 08:10,16.577
05/02/2020 08:20,15.125
05/02/2020 08:30,15.609
05/02/2020 08:40,15.367
05/02/2020 08:50,14.762
05/02/2020 09:00,14.036
05/02/2020 09:10,14.52
05/02/2020 09:20,15.004
05/02/2020 09:30,13.552
05/02/2020 09:40,13.673
05/02/2020 09:50,12.947
05/02/2020 10:00,11.616
05/02/2020 10:10,11.616
05/02/2020 10:20,10.406
05/02/2020 10:30,9.68
05/02/2020 10:40,8.833
05/02/2020 10:50,8.228
05/02/2020 11:00,7.986
05/02/2020 11:10,7.865
05/02/2020 11:20,7.381
05/02/2020 11:30,7.139
05/02/2020 11:40,7.623
05/02/2020 11:50,7.139
05/02/2020 12:00,7.26
05/02/2020 12:10,7.018
05/02/2020 12:20,7.139
05/02/2020 12:30,7.139
05/02/2020 12:40,7.018
05/02/2020 12:50,8.228
05/02/2020 13:00,8.954
05/02/2020 13:10,8.712
05/02/2020 13:20,7.986
05/02/2020 13:30,7.986
05/02/2020 13:40,7.986
05/02/2020 13:50,8.228
05/02/2020 14:00,8.107
05/02/2020 14:10,7.623
05/02/2020 14:20,6.776
05/02/2020 14:30,5.324
05/02/2020 14:40,5.445
05/02/2020 14:50,4.719
05/02/2020 15:00,4.598
05/02/2020 15:10,4.961
05/02/2020 15:20,4.235
05/02/2020 15:30,4.477
05/02/2020 15:40,3.993
05/02/2020 15:50,4.961
05/02/2020 16:00,5.445
05/02/2020 16:10,5.082
05/02/2020 16:20,5.566
05/02/2020 16:30,5.687
05/02/2020 16:40,5.687
05/02/2020 16:50,4.961
05/02/2020 17:00,4.598
05/02/2020 17:10,4.356
05/02/2020 17:20,4.114
05/02/2020 17:30,4.114
05/02/2020 17:40,3.993
05/02/2020 17:50,3.509
05/02/2020 18:00,3.509
05/02/2020 18:10,2.662
05/02/2020 18:20,2.299
05/02/2020 18:30,2.904
05/02/2020 18:40,2.904
05/02/2020 18:50,2.783
05/02/2020 19:00,1.815
05/02/2020 19:10,2.178
05/02/2020 19:20,1.694
05/02/2020 19:30,1.573
05/02/2020 19:40,2.299
05/02/2020 19:50,2.541
05/02/2020 20:00,2.299
05/02/2020 20:10,2.541
05/02/2020 20:20,1.694
05/02/2020 20:30,2.178
05/02/2020 20:40,2.783
05/02/2020 20:50,1.815
05/02/2020 21:00,2.299
05/02/2020 21:10,2.904
05/02/2020 21:20,3.63
05/02/2020 21:30,3.993
05/02/2020 21:40,3.993
05/02/2020 21:50,3.509
05/02/2020 22:00,4.961
05/02/2020 22:10,5.808
05/02/2020 22:20,7.744
05/02/2020 22:30,7.381
05/02/2020 22:40,7.381
05/02/2020 22:50,9.438
05/02/2020 23:00,8.591
05/02/2020 23:10,6.413
05/02/2020 23:20,4.84
05/02/2020 23:30,4.961
05/02/2020 23:40,6.897
05/02/2020 23:50,8.47
06/02/2020 00:00,9.075
06/02/2020 00:10,10.043
06/02/2020 00:20,9.317
06/02/2020 00:30,9.075
06/02/2020 00:40,9.196
06/02/2020 00:50,8.954
06/02/2020 01:00,9.075
06/02/2020 01:10,9.438
06/02/2020 01:20,10.648
06/02/2020 01:30,9.801
06/02/2020 01:40,11.495
06/02/2020 01:50,11.495
06/02/2020 02:00,11.495
06/02/2020 02:10,11.495
06/02/2020 02:20,12.705
06/02/2020 02:30,12.463
06/02/2020 02:40,14.036
06/02/2020 02:50,14.762
06/02/2020 03:00,14.52
06/02/2020 03:10,14.036
06/02/2020 03:20,12.826
06/02/2020 03:30,12.584
06/02/2020 03:40,12.826
06/02/2020 03:50,11.737
06/02/2020 04:00,11.616
06/02/2020 04:10,10.89
06/02/2020 04:20,10.164
06/02/2020 04:30,10.043
06/02/2020 04:40,11.011
06/02/2020 04:50,11.374
06/02/2020 05:00,12.1
06/02/2020 05:10,12.221
06/02/2020 05:20,11.616
06/02/2020 05:30,11.495
06/02/2020 05:40,12.463
06/02/2020 05:50,12.1
06/02/2020 06:00,12.1
06/02/2020 06:10,11.132
06/02/2020 06:20,10.89
06/02/2020 06:30,10.164
06/02/2020 06:40,10.769
06/02/2020 06:50,10.89
06/02/2020 07:00,10.648
06/02/2020 07:10,11.011
06/02/2020 07:20,12.221
06/02/2020 07:30,13.068
06/02/2020 07:40,14.036
06/02/2020 07:50,13.068
06/02/2020 08:00,12.947
06/02/2020 08:10,12.584
06/02/2020 08:20,13.068
06/02/2020 08:30,13.189
06/02/2020 08:40,13.431
06/02/2020 08:50,14.157
06/02/2020 09:00,14.036
06/02/2020 09:10,13.431
06/02/2020 09:20,13.552
06/02/2020 09:30,13.431
06/02/2020 09:40,11.374
06/02/2020 09:50,9.559
06/02/2020 10:00,9.438
06/02/2020 10:10,10.285
06/02/2020 10:20,9.438
06/02/2020 10:30,9.317
06/02/2020 10:40,9.922
06/02/2020 10:50,9.922
06/02/2020 11:00,10.769
06/02/2020 11:10,9.438
06/02/2020 11:20,8.47
06/02/2020 11:30,8.954
06/02/2020 11:40,7.381
06/02/2020 11:50,6.655
06/02/2020 12:00,5.929
06/02/2020 12:10,6.292
06/02/2020 12:20,7.26
06/02/2020 12:30,8.47
06/02/2020 12:40,8.954
06/02/2020 12:50,8.228
06/02/2020 13:00,9.196
06/02/2020 13:10,9.075
06/02/2020 13:20,9.68
06/02/2020 13:30,9.075
