DateTime,Week_ahead,Day_ahead,Most_resent,Measured
2019-09-29 00:30:00,115.21,69.27,63.37,59.66
2019-09-29 00:45:00,114.45,69.69,64.19,55.87
2019-09-29 01:00:00,113.6,70.01,64.95,61.7
2019-09-29 01:15:00,112.67,70.21,65.66,64.29
2019-09-29 01:30:00,111.75,70.42,66.36,65.41
2019-09-29 01:45:00,110.82,70.63,67.06,68.78
2019-09-29 02:00:00,109.83,70.7,67.33,66.58
2019-09-29 02:15:00,108.78,70.65,67.16,65.72
2019-09-29 02:30:00,107.73,70.6,66.99,65.73
2019-09-29 02:45:00,106.67,70.55,66.82,64.46
2019-09-29 03:00:00,105.59,70.3,66.21,63.65
2019-09-29 03:15:00,104.47,69.83,65.15,59.93
2019-09-29 03:30:00,103.34,69.35,64.08,57.56
2019-09-29 03:45:00,102.22,68.89,63.02,56.53
2019-09-29 04:00:00,101.1,68.71,58.76,52.45
2019-09-29 04:15:00,99.96,68.84,59.58,52.52
2019-09-29 04:30:00,98.81,68.97,60.39,52.51
2019-09-29 04:45:00,97.67,69.1,61.2,53.5
2019-09-29 05:00:00,96.57,69.23,62.57,54.55
2019-09-29 05:15:00,95.48,69.37,64.46,56.5
2019-09-29 05:30:00,94.39,69.51,66.36,59.57
2019-09-29 05:45:00,93.31,69.65,68.25,63.08
2019-09-29 06:00:00,92.27,69.92,64.52,63.98
2019-09-29 06:15:00,91.3,70.32,66.78,65.92
2019-09-29 06:30:00,90.32,70.71,69.04,68.36
2019-09-29 06:45:00,89.34,71.11,71.3,69.89
2019-09-29 07:00:00,88.46,71.29,72.87,70.74
2019-09-29 07:15:00,87.66,71.26,73.75,71.31
2019-09-29 07:30:00,86.86,71.23,74.64,72.17
2019-09-29 07:45:00,86.07,71.21,75.52,72.33
2019-09-29 08:00:00,85.38,69.51,73.78,70.64
2019-09-29 08:15:00,84.82,66.14,69.43,67.5
2019-09-29 08:30:00,84.25,62.78,65.08,63.48
2019-09-29 08:45:00,83.68,59.41,60.73,59.5
2019-09-29 09:00:00,83.23,55.64,56.88,55.61
2019-09-29 09:15:00,82.89,51.45,53.52,51.64
2019-09-29 09:30:00,82.56,47.27,50.17,48.24
2019-09-29 09:45:00,82.22,43.09,46.81,45.44
2019-09-29 10:00:00,82.0,40.81,44.99,43.86
2019-09-29 10:15:00,81.87,40.45,44.72,43.57
2019-09-29 10:30:00,81.74,40.08,44.44,43.45
2019-09-29 10:45:00,81.6,39.71,44.16,43.18
2019-09-29 11:00:00,81.57,39.56,42.13,41.92
2019-09-29 11:15:00,81.62,39.62,41.63,42.21
2019-09-29 11:30:00,81.69,39.67,41.14,41.76
2019-09-29 11:45:00,81.74,39.72,40.65,41.23
2019-09-29 12:00:00,81.87,39.97,40.42,40.88
2019-09-29 12:15:00,82.08,40.41,40.47,40.61
2019-09-29 12:30:00,82.29,40.87,40.51,40.37
2019-09-29 12:45:00,82.5,41.31,40.55,40.3
2019-09-29 13:00:00,82.78,41.72,40.6,40.41
2019-09-29 13:15:00,83.12,42.09,40.64,40.98
2019-09-29 13:30:00,83.47,42.46,40.67,40.53
2019-09-29 13:45:00,83.81,42.83,40.71,40.01
2019-09-29 14:00:00,84.19,43.1,40.84,40.38
2019-09-29 14:15:00,84.62,43.25,41.08,40.17
2019-09-29 14:30:00,85.07,43.41,41.33,40.48
2019-09-29 14:45:00,85.5,43.56,41.56,40.74
2019-09-29 15:00:00,85.97,43.64,41.74,41.3
2019-09-29 15:15:00,86.45,43.65,41.87,41.62
2019-09-29 15:30:00,86.95,43.65,41.98,40.86
2019-09-29 15:45:00,87.43,43.65,42.11,40.8
2019-09-29 16:00:00,87.92,43.39,42.35,40.15
2019-09-29 16:15:00,88.43,42.86,42.19,40.11
2019-09-29 16:30:00,88.93,42.33,42.02,40.05
2019-09-29 16:45:00,89.44,41.8,41.85,39.32
2019-09-29 17:00:00,89.92,41.23,41.56,39.33
2019-09-29 17:15:00,90.4,40.63,41.16,38.61
2019-09-29 17:30:00,90.88,40.03,40.75,37.48
2019-09-29 17:45:00,91.36,39.43,40.35,36.92
2019-09-29 18:00:00,91.81,39.01,39.93,36.33
2019-09-29 18:15:00,92.23,38.77,39.5,35.08
2019-09-29 18:30:00,92.66,38.52,39.07,34.03
2019-09-29 18:45:00,93.09,38.28,38.64,32.74
2019-09-29 19:00:00,93.47,38.12,38.27,31.61
2019-09-29 19:15:00,93.83,38.06,37.99,30.24
2019-09-29 19:30:00,94.19,38.01,37.7,29.07
2019-09-29 19:45:00,94.54,37.95,37.42,27.69
2019-09-29 20:00:00,94.84,37.76,37.14,26.49
2019-09-29 20:15:00,95.11,37.44,36.86,28.34
2019-09-29 20:30:00,95.36,37.12,36.59,29.09
2019-09-29 20:45:00,95.63,36.81,36.32,32.16
2019-09-29 21:00:00,95.84,36.62,29.31,32.79
2019-09-29 21:15:00,96.01,36.56,29.5,37.1
2019-09-29 21:30:00,96.18,36.5,29.69,33.27
2019-09-29 21:45:00,96.36,36.44,29.88,38.17
2019-09-29 22:00:00,96.48,36.64,30.18,40.2
2019-09-29 22:15:00,96.57,37.09,30.59,38.66
2019-09-29 22:30:00,96.65,37.55,31.0,34.37
2019-09-29 22:45:00,96.73,38.0,31.41,29.28
2019-09-29 23:00:00,96.78,38.57,32.27,31.11
2019-09-29 23:15:00,96.78,39.27,33.59,32.44
2019-09-29 23:30:00,96.78,39.97,34.91,33.56
2019-09-29 23:45:00,96.78,40.67,36.23,35.47
2019-09-30 00:00:00,88.98,44.6,38.49,39.86
2019-09-30 00:15:00,89.45,47.19,41.7,36.52
2019-09-30 00:30:00,89.94,49.79,44.91,33.76
2019-09-30 00:45:00,90.41,52.38,48.12,31.68
2019-09-30 01:00:00,90.84,55.25,51.88,33.09
2019-09-30 01:15:00,91.22,58.38,56.2,35.24
2019-09-30 01:30:00,91.59,61.52,60.51,38.07
2019-09-30 01:45:00,91.97,64.65,64.83,37.82
2019-09-30 02:00:00,92.28,67.63,68.39,35.85
2019-09-30 02:15:00,92.53,70.47,71.18,33.85
2019-09-30 02:30:00,92.78,73.3,73.97,35.32
2019-09-30 02:45:00,93.03,76.13,76.77,46.58
2019-09-30 03:00:00,93.24,78.29,78.51,56.36
2019-09-30 03:15:00,93.4,79.79,79.2,60.42
2019-09-30 03:30:00,93.56,81.28,79.89,63.26
2019-09-30 03:45:00,93.73,82.78,80.58,70.27
2019-09-30 04:00:00,93.87,84.21,72.03,69.3
2019-09-30 04:15:00,94.0,85.58,73.11,73.48
2019-09-30 04:30:00,94.13,86.95,74.2,81.57
2019-09-30 04:45:00,94.26,88.32,75.28,86.53
2019-09-30 05:00:00,94.4,89.33,75.7,86.74
2019-09-30 05:15:00,94.55,89.99,75.45,93.4
2019-09-30 05:30:00,94.71,90.66,75.2,100.78
2019-09-30 05:45:00,94.85,91.32,74.96,109.92
2019-09-30 06:00:00,95.04,91.85,96.83,107.21
2019-09-30 06:15:00,95.27,92.25,97.13,111.77
2019-09-30 06:30:00,95.5,92.66,97.43,112.75
2019-09-30 06:45:00,95.74,93.07,97.73,119.48
2019-09-30 07:00:00,96.02,93.13,97.76,130.75
2019-09-30 07:15:00,96.38,92.81,97.52,146.91
2019-09-30 07:30:00,96.75,92.5,97.29,153.97
2019-09-30 07:45:00,97.1,92.19,97.05,159.62
2019-09-30 08:00:00,97.55,90.99,95.54,166.14
2019-09-30 08:15:00,98.07,88.89,92.74,167.94
2019-09-30 08:30:00,98.59,86.79,89.94,155.39
2019-09-30 08:45:00,99.12,84.69,87.14,145.98
2019-09-30 09:00:00,99.68,80.0,82.7,144.96
2019-09-30 09:15:00,100.3,72.72,76.62,141.03
2019-09-30 09:30:00,100.92,65.43,70.54,123.83
2019-09-30 09:45:00,101.54,58.15,64.46,94.77
2019-09-30 10:00:00,102.15,52.18,58.81,77.93
2019-09-30 10:15:00,102.75,47.53,53.56,58.15
2019-09-30 10:30:00,103.37,42.88,48.31,41.75
2019-09-30 10:45:00,103.97,38.23,43.07,20.72
2019-09-30 11:00:00,104.5,36.16,39.86,13.57
2019-09-30 11:15:00,104.95,36.64,41.31,13.17
2019-09-30 11:30:00,105.42,37.12,42.76,16.77
2019-09-30 11:45:00,105.87,37.61,44.2,20.69
2019-09-30 12:00:00,106.17,38.8,45.63,21.3
2019-09-30 12:15:00,106.36,40.71,47.03,23.89
2019-09-30 12:30:00,106.54,42.61,48.44,30.66
2019-09-30 12:45:00,106.72,44.52,49.84,29.31
2019-09-30 13:00:00,106.74,47.41,51.31,42.03
2019-09-30 13:15:00,106.59,51.3,52.84,44.29
2019-09-30 13:30:00,106.44,55.17,54.4,59.41
2019-09-30 13:45:00,106.29,59.06,55.93,74.99
2019-09-30 14:00:00,105.97,63.37,57.81,91.22
2019-09-30 14:15:00,105.46,68.11,60.02,100.2
2019-09-30 14:30:00,104.94,72.85,62.23,100.22
2019-09-30 14:45:00,104.43,77.59,64.44,119.55
2019-09-30 15:00:00,103.77,83.07,69.33,119.44
2019-09-30 15:15:00,103.0,89.31,76.91,123.62
2019-09-30 15:30:00,102.21,95.53,84.5,125.86
2019-09-30 15:45:00,101.43,101.77,92.08,140.56
2019-09-30 16:00:00,100.59,107.34,142.75,139.37
2019-09-30 16:15:00,99.71,112.25,148.22,196.1
2019-09-30 16:30:00,98.83,117.16,153.68,208.17
2019-09-30 16:45:00,97.95,122.07,159.14,224.03
2019-09-30 17:00:00,97.11,125.85,164.93,218.84
2019-09-30 17:15:00,96.31,128.49,171.04,221.97
2019-09-30 17:30:00,95.49,131.12,177.15,230.12
2019-09-30 17:45:00,94.69,133.77,183.26,265.13
2019-09-30 18:00:00,94.02,137.47,195.16,315.53
2019-09-30 18:15:00,93.48,142.25,212.86,311.71
2019-09-30 18:30:00,92.94,147.02,230.54,359.75
2019-09-30 18:45:00,92.41,151.8,248.25,365.3
2019-09-30 19:00:00,92.09,158.08,263.66,315.11
2019-09-30 19:15:00,92.01,165.85,276.78,298.43
2019-09-30 19:30:00,91.93,173.63,289.91,324.68
2019-09-30 19:45:00,91.86,181.41,303.03,318.17
2019-09-30 20:00:00,92.08,187.84,311.93,294.73
2019-09-30 20:15:00,92.58,192.93,316.62,285.63
2019-09-30 20:30:00,93.09,198.03,321.29,283.5
2019-09-30 20:45:00,93.6,203.12,325.98,334.51
2019-09-30 21:00:00,94.36,206.54,305.7,312.79
2019-09-30 21:15:00,95.36,208.3,296.6,310.7
2019-09-30 21:30:00,96.36,210.05,287.51,328.75
2019-09-30 21:45:00,97.36,211.8,278.4,306.86
2019-09-30 22:00:00,98.51,210.95,267.71,286.46
2019-09-30 22:15:00,99.82,207.5,255.4,267.86
2019-09-30 22:30:00,101.12,204.04,243.1,248.09
2019-09-30 22:45:00,102.43,200.59,230.79,246.05
2019-09-30 23:00:00,103.81,196.57,222.32,251.9
2019-09-30 23:15:00,105.24,191.99,217.67,211.69
2019-09-30 23:30:00,106.68,187.41,213.02,200.75
2019-09-30 23:45:00,108.11,182.83,208.37,204.14
2019-10-01 00:00:00,107.06,216.98,203.23,194.0
2019-10-01 00:15:00,107.92,210.78,197.61,171.93
2019-10-01 00:30:00,108.79,204.57,191.99,155.67
2019-10-01 00:45:00,109.65,198.37,186.37,146.96
2019-10-01 01:00:00,110.23,193.22,181.45,126.86
2019-10-01 01:15:00,110.52,189.13,177.23,114.46
2019-10-01 01:30:00,110.81,185.05,173.03,110.15
2019-10-01 01:45:00,111.11,180.96,168.81,112.02
2019-10-01 02:00:00,111.07,175.93,163.95,116.56
2019-10-01 02:15:00,110.7,169.96,158.43,128.74
2019-10-01 02:30:00,110.33,163.98,152.91,131.28
2019-10-01 02:45:00,109.95,158.01,147.39,129.19
2019-10-01 03:00:00,109.31,153.34,142.69,128.59
2019-10-01 03:15:00,108.38,149.96,138.84,99.98
2019-10-01 03:30:00,107.43,146.59,134.99,93.51
2019-10-01 03:45:00,106.5,143.22,131.13,104.01
2019-10-01 04:00:00,105.39,140.38,89.2,103.43
2019-10-01 04:15:00,104.08,138.07,89.54,92.82
2019-10-01 04:30:00,102.78,135.77,89.9,92.2
2019-10-01 04:45:00,101.47,133.47,90.25,89.13
2019-10-01 05:00:00,100.06,131.11,90.72,88.42
2019-10-01 05:15:00,98.56,128.69,91.29,90.86
2019-10-01 05:30:00,97.05,126.27,91.87,89.11
2019-10-01 05:45:00,95.54,123.86,92.44,83.6
2019-10-01 06:00:00,94.04,121.1,90.99,75.42
2019-10-01 06:15:00,92.52,118.0,89.02,72.73
2019-10-01 06:30:00,91.0,114.9,87.06,68.91
2019-10-01 06:45:00,89.48,111.8,85.09,67.07
2019-10-01 07:00:00,88.04,108.77,82.9,68.5
2019-10-01 07:15:00,86.69,105.81,80.46,73.13
2019-10-01 07:30:00,85.34,102.86,78.02,69.49
2019-10-01 07:45:00,83.99,99.9,75.59,62.05
2019-10-01 08:00:00,82.81,96.27,72.79,60.76
2019-10-01 08:15:00,81.78,91.97,69.61,63.4
2019-10-01 08:30:00,80.77,87.68,66.44,61.51
2019-10-01 08:45:00,79.75,83.38,63.26,56.88
2019-10-01 09:00:00,78.91,80.13,61.28,54.32
2019-10-01 09:15:00,78.28,77.91,60.5,49.4
2019-10-01 09:30:00,77.64,75.69,59.72,47.3
2019-10-01 09:45:00,77.01,73.47,58.93,49.52
2019-10-01 10:00:00,76.57,72.04,58.44,47.69
2019-10-01 10:15:00,76.32,71.39,58.24,44.74
2019-10-01 10:30:00,76.08,70.75,58.04,48.19
2019-10-01 10:45:00,75.83,70.11,57.85,51.15
2019-10-01 11:00:00,75.78,70.05,45.22,36.07
2019-10-01 11:15:00,75.92,70.59,47.25,36.54
2019-10-01 11:30:00,76.06,71.13,49.27,38.43
2019-10-01 11:45:00,76.19,71.67,51.3,35.85
2019-10-01 12:00:00,76.52,72.76,53.62,38.48
2019-10-01 12:15:00,77.06,74.4,56.22,40.44
2019-10-01 12:30:00,77.61,76.04,58.84,53.06
2019-10-01 12:45:00,78.15,77.68,61.44,62.55
2019-10-01 13:00:00,78.89,79.21,63.97,64.29
2019-10-01 13:15:00,79.84,80.64,66.43,71.21
2019-10-01 13:30:00,80.8,82.08,68.89,66.31
2019-10-01 13:45:00,81.75,83.52,71.35,72.72
2019-10-01 14:00:00,82.91,85.83,74.46,87.17
2019-10-01 14:15:00,84.25,89.02,78.21,81.65
2019-10-01 14:30:00,85.59,92.19,81.96,79.42
2019-10-01 14:45:00,86.94,95.38,85.71,73.96
2019-10-01 15:00:00,88.41,99.79,89.94,76.81
2019-10-01 15:15:00,90.0,105.44,94.66,78.37
2019-10-01 15:30:00,91.58,111.08,99.37,85.65
2019-10-01 15:45:00,93.17,116.73,104.09,91.32
2019-10-01 16:00:00,94.8,121.38,95.25,94.99
2019-10-01 16:15:00,96.47,125.06,99.8,88.72
2019-10-01 16:30:00,98.12,128.73,104.33,80.65
2019-10-01 16:45:00,99.79,132.41,108.88,86.9
2019-10-01 17:00:00,101.42,134.59,111.88,76.36
2019-10-01 17:15:00,103.01,135.28,113.33,79.31
2019-10-01 17:30:00,104.58,135.97,114.78,77.49
2019-10-01 17:45:00,106.17,136.66,116.23,95.39
2019-10-01 18:00:00,107.65,135.03,115.51,109.66
2019-10-01 18:15:00,109.01,131.07,112.65,100.0
2019-10-01 18:30:00,110.38,127.11,109.78,83.39
2019-10-01 18:45:00,111.74,123.15,106.92,82.49
2019-10-01 19:00:00,112.93,119.49,103.35,82.08
2019-10-01 19:15:00,113.93,116.12,99.06,91.61
2019-10-01 19:30:00,114.93,112.77,94.77,74.36
2019-10-01 19:45:00,115.93,109.41,90.49,62.7
2019-10-01 20:00:00,116.71,106.04,86.92,50.94
2019-10-01 20:15:00,117.27,102.66,84.05,52.11
2019-10-01 20:30:00,117.81,99.29,81.18,52.26
2019-10-01 20:45:00,118.37,95.91,78.31,55.79
2019-10-01 21:00:00,118.71,92.67,52.07,56.98
2019-10-01 21:15:00,118.84,89.56,52.96,64.37
2019-10-01 21:30:00,118.97,86.45,53.87,76.29
2019-10-01 21:45:00,119.11,83.35,54.76,69.07
2019-10-01 22:00:00,119.05,81.22,55.99,68.56
2019-10-01 22:15:00,118.83,80.03,57.55,70.05
2019-10-01 22:30:00,118.62,78.85,59.1,86.08
2019-10-01 22:45:00,118.4,77.66,60.65,82.42
2019-10-01 23:00:00,118.04,77.41,62.24,66.26
2019-10-01 23:15:00,117.53,78.09,63.85,70.74
2019-10-01 23:30:00,117.01,78.78,65.47,69.07
2019-10-01 23:45:00,116.5,79.47,67.09,63.76
2019-10-02 00:00:00,126.85,92.3,68.79,61.91
2019-10-02 00:15:00,128.13,94.54,70.57,61.14
2019-10-02 00:30:00,129.42,96.77,72.35,62.42
2019-10-02 00:45:00,130.7,99.01,74.13,54.6
2019-10-02 01:00:00,131.71,100.15,76.51,56.6
2019-10-02 01:15:00,132.43,100.2,79.49,64.58
2019-10-02 01:30:00,133.16,100.24,82.49,69.66
2019-10-02 01:45:00,133.88,100.29,85.47,77.4
2019-10-02 02:00:00,134.24,100.58,87.22,77.95
2019-10-02 02:15:00,134.22,101.11,87.73,75.97
2019-10-02 02:30:00,134.2,101.65,88.25,78.71
2019-10-02 02:45:00,134.18,102.18,88.76,80.36
2019-10-02 03:00:00,133.89,103.09,89.57,81.41
2019-10-02 03:15:00,133.34,104.38,90.69,78.37
2019-10-02 03:30:00,132.79,105.68,91.8,74.95
2019-10-02 03:45:00,132.23,106.97,92.92,78.56
2019-10-02 04:00:00,131.58,107.91,84.9,80.48
2019-10-02 04:15:00,130.8,108.51,86.24,76.66
2019-10-02 04:30:00,130.03,109.12,87.58,74.3
2019-10-02 04:45:00,129.25,109.71,88.91,73.49
2019-10-02 05:00:00,128.51,109.64,89.48,73.21
2019-10-02 05:15:00,127.81,108.89,89.25,75.28
2019-10-02 05:30:00,127.11,108.13,89.02,71.32
2019-10-02 05:45:00,126.41,107.38,88.79,70.59
2019-10-02 06:00:00,125.87,106.71,78.71,65.1
2019-10-02 06:15:00,125.52,106.14,78.27,61.86
2019-10-02 06:30:00,125.16,105.56,77.83,59.99
2019-10-02 06:45:00,124.81,104.99,77.4,57.9
2019-10-02 07:00:00,124.76,103.76,76.32,55.58
2019-10-02 07:15:00,125.03,101.88,74.62,53.53
2019-10-02 07:30:00,125.28,100.01,72.92,52.98
2019-10-02 07:45:00,125.55,98.13,71.22,51.34
2019-10-02 08:00:00,126.19,94.87,68.9,51.07
2019-10-02 08:15:00,127.24,90.25,65.96,50.67
2019-10-02 08:30:00,128.28,85.63,63.03,50.81
2019-10-02 08:45:00,129.32,81.01,60.09,48.76
2019-10-02 09:00:00,130.63,76.83,56.96,48.57
2019-10-02 09:15:00,132.21,73.09,53.64,47.92
2019-10-02 09:30:00,133.8,69.36,50.32,45.82
2019-10-02 09:45:00,135.38,65.62,46.99,40.51
2019-10-02 10:00:00,137.08,64.43,45.82,37.8
2019-10-02 10:15:00,138.87,65.78,46.77,40.02
2019-10-02 10:30:00,140.67,67.14,47.74,43.82
2019-10-02 10:45:00,142.47,68.5,48.69,45.19
2019-10-02 11:00:00,144.23,69.06,45.02,45.69
2019-10-02 11:15:00,145.94,68.83,46.46,44.78
2019-10-02 11:30:00,147.64,68.6,47.9,45.38
2019-10-02 11:45:00,149.35,68.36,49.34,48.55
2019-10-02 12:00:00,150.87,68.49,50.63,56.09
2019-10-02 12:15:00,152.2,68.96,51.79,58.96
2019-10-02 12:30:00,153.51,69.44,52.94,62.67
2019-10-02 12:45:00,154.84,69.91,54.1,54.67
2019-10-02 13:00:00,155.84,70.69,54.95,56.44
2019-10-02 13:15:00,156.5,71.75,55.52,51.03
2019-10-02 13:30:00,157.16,72.83,56.09,47.6
2019-10-02 13:45:00,157.82,73.89,56.65,46.56
2019-10-02 14:00:00,158.07,75.31,58.13,46.44
2019-10-02 14:15:00,157.9,77.07,60.53,45.75
2019-10-02 14:30:00,157.74,78.84,62.94,52.69
2019-10-02 14:45:00,157.57,80.6,65.35,54.91
2019-10-02 15:00:00,157.06,82.08,67.71,56.92
2019-10-02 15:15:00,156.22,83.28,70.03,55.37
2019-10-02 15:30:00,155.37,84.48,72.34,59.23
2019-10-02 15:45:00,154.52,85.68,74.66,66.96
2019-10-02 16:00:00,153.45,86.51,64.19,66.92
2019-10-02 16:15:00,152.16,86.98,66.15,69.76
2019-10-02 16:30:00,150.86,87.45,68.11,69.33
2019-10-02 16:45:00,149.57,87.92,70.07,71.33
2019-10-02 17:00:00,148.16,87.53,71.66,71.77
2019-10-02 17:15:00,146.63,86.29,72.9,72.93
2019-10-02 17:30:00,145.11,85.05,74.12,69.4
2019-10-02 17:45:00,143.58,83.81,75.35,74.88
2019-10-02 18:00:00,142.04,82.12,76.04,71.53
2019-10-02 18:15:00,140.49,79.98,76.21,66.43
2019-10-02 18:30:00,138.94,77.84,76.36,65.45
2019-10-02 18:45:00,137.38,75.7,76.53,64.39
2019-10-02 19:00:00,135.92,73.58,76.16,62.64
2019-10-02 19:15:00,134.53,71.46,75.25,60.97
2019-10-02 19:30:00,133.14,69.35,74.33,61.87
2019-10-02 19:45:00,131.75,67.22,73.42,63.0
2019-10-02 20:00:00,130.51,66.0,72.77,62.16
2019-10-02 20:15:00,129.43,65.66,72.37,64.47
2019-10-02 20:30:00,128.34,65.33,71.98,66.3
2019-10-02 20:45:00,127.25,65.0,71.57,66.97
2019-10-02 21:00:00,126.3,65.74,67.63,62.59
2019-10-02 21:15:00,125.49,67.57,70.15,67.88
2019-10-02 21:30:00,124.67,69.39,72.67,72.95
2019-10-02 21:45:00,123.86,71.22,75.19,78.01
2019-10-02 22:00:00,123.14,73.75,79.24,77.51
2019-10-02 22:15:00,122.52,76.99,84.82,74.49
2019-10-02 22:30:00,121.9,80.23,90.4,82.63
2019-10-02 22:45:00,121.28,83.48,95.98,89.75
2019-10-02 23:00:00,120.71,87.33,102.14,95.68
2019-10-02 23:15:00,120.21,91.78,108.9,109.9
2019-10-02 23:30:00,119.7,96.24,115.65,115.75
2019-10-02 23:45:00,119.19,100.69,122.4,110.94
2019-10-03 00:00:00,95.66,131.61,129.07,118.03
2019-10-03 00:15:00,94.56,138.22,135.65,122.34
2019-10-03 00:30:00,93.46,144.83,142.24,125.03
2019-10-03 00:45:00,92.36,151.44,148.83,134.62
2019-10-03 01:00:00,91.42,157.59,156.12,138.16
2019-10-03 01:15:00,90.65,163.28,164.11,146.95
2019-10-03 01:30:00,89.87,168.98,172.11,159.97
2019-10-03 01:45:00,89.1,174.67,180.1,168.91
2019-10-03 02:00:00,88.5,179.66,187.32,167.38
2019-10-03 02:15:00,88.09,183.93,193.76,179.07
2019-10-03 02:30:00,87.67,188.21,200.18,189.63
2019-10-03 02:45:00,87.26,192.47,206.62,197.4
2019-10-03 03:00:00,87.0,195.45,211.15,205.81
2019-10-03 03:15:00,86.89,197.13,213.78,198.83
2019-10-03 03:30:00,86.77,198.8,216.4,202.87
2019-10-03 03:45:00,86.65,200.48,219.03,214.99
2019-10-03 04:00:00,86.66,201.83,207.07,222.33
2019-10-03 04:15:00,86.77,202.87,206.91,227.27
2019-10-03 04:30:00,86.89,203.91,206.77,224.54
2019-10-03 04:45:00,87.0,204.95,206.62,221.03
2019-10-03 05:00:00,87.2,205.07,206.52,223.25
2019-10-03 05:15:00,87.46,204.28,206.47,223.71
2019-10-03 05:30:00,87.72,203.5,206.42,228.54
2019-10-03 05:45:00,87.98,202.72,206.38,229.47
2019-10-03 06:00:00,88.29,201.17,220.04,232.66
2019-10-03 06:15:00,88.64,198.88,216.83,226.04
2019-10-03 06:30:00,88.98,196.59,213.62,217.57
2019-10-03 06:45:00,89.34,194.3,210.41,221.28
2019-10-03 07:00:00,89.68,191.46,206.56,221.43
2019-10-03 07:15:00,90.05,188.08,202.04,230.49
2019-10-03 07:30:00,90.42,184.69,197.54,226.33
2019-10-03 07:45:00,90.79,181.31,193.03,213.71
2019-10-03 08:00:00,91.14,175.21,187.38,205.93
2019-10-03 08:15:00,91.48,166.36,180.57,204.33
2019-10-03 08:30:00,91.81,157.52,173.77,198.23
2019-10-03 08:45:00,92.16,148.67,166.96,179.92
2019-10-03 09:00:00,92.48,146.18,165.12,162.9
2019-10-03 09:15:00,92.8,150.04,168.26,150.86
2019-10-03 09:30:00,93.13,153.9,171.38,149.61
2019-10-03 09:45:00,93.45,157.76,174.51,150.56
2019-10-03 10:00:00,93.78,161.41,178.08,155.83
2019-10-03 10:15:00,94.1,164.84,182.11,155.17
2019-10-03 10:30:00,94.43,168.29,186.13,160.19
2019-10-03 10:45:00,94.76,171.72,190.15,160.0
2019-10-03 11:00:00,95.11,173.56,174.15,142.24
2019-10-03 11:15:00,95.48,173.83,175.69,149.27
2019-10-03 11:30:00,95.85,174.1,177.23,152.32
2019-10-03 11:45:00,96.21,174.36,178.77,149.34
2019-10-03 12:00:00,96.6,173.88,178.68,150.99
2019-10-03 12:15:00,97.02,172.69,176.95,153.19
2019-10-03 12:30:00,97.44,171.48,175.22,139.92
2019-10-03 12:45:00,97.86,170.28,173.49,135.1
2019-10-03 13:00:00,98.32,168.56,170.96,126.09
2019-10-03 13:15:00,98.83,166.33,167.64,124.46
2019-10-03 13:30:00,99.33,164.1,164.32,130.66
2019-10-03 13:45:00,99.84,161.86,161.0,121.89
2019-10-03 14:00:00,100.37,159.8,158.6,129.2
2019-10-03 14:15:00,100.97,157.91,157.12,115.31
2019-10-03 14:30:00,101.57,156.02,155.63,116.64
2019-10-03 14:45:00,102.16,154.13,154.16,125.1
2019-10-03 15:00:00,102.81,152.12,152.33,124.53
2019-10-03 15:15:00,103.5,149.99,150.15,115.13
2019-10-03 15:30:00,104.19,147.85,147.98,112.81
2019-10-03 15:45:00,104.89,145.71,145.81,117.58
2019-10-03 16:00:00,105.63,143.17,109.07,93.34
2019-10-03 16:15:00,106.42,140.2,107.36,97.27
2019-10-03 16:30:00,107.22,137.24,105.63,91.76
2019-10-03 16:45:00,108.01,134.27,103.92,87.87
2019-10-03 17:00:00,108.84,130.25,101.73,91.37
2019-10-03 17:15:00,109.73,125.18,99.06,84.57
2019-10-03 17:30:00,110.62,120.1,96.4,76.05
2019-10-03 17:45:00,111.5,115.03,93.72,71.21
2019-10-03 18:00:00,112.42,110.33,90.24,64.13
2019-10-03 18:15:00,113.39,106.03,85.93,55.41
2019-10-03 18:30:00,114.36,101.74,81.61,57.9
2019-10-03 18:45:00,115.33,97.44,77.3,52.83
2019-10-03 19:00:00,116.33,93.88,74.55,48.08
2019-10-03 19:15:00,117.38,91.06,73.38,43.21
2019-10-03 19:30:00,118.42,88.24,72.21,40.78
2019-10-03 19:45:00,119.47,85.42,71.04,44.53
2019-10-03 20:00:00,120.53,83.68,72.05,46.85
2019-10-03 20:15:00,121.62,83.0,75.26,56.11
2019-10-03 20:30:00,122.72,82.33,78.47,58.7
2019-10-03 20:45:00,123.82,81.65,81.68,60.21
2019-10-03 21:00:00,124.89,82.22,70.41,59.55
2019-10-03 21:15:00,125.94,84.04,76.49,74.9
2019-10-03 21:30:00,127.0,85.87,82.57,84.92
2019-10-03 21:45:00,128.05,87.68,88.65,83.47
2019-10-03 22:00:00,129.04,90.64,94.8,83.15
2019-10-03 22:15:00,129.95,94.7,101.02,88.33
2019-10-03 22:30:00,130.88,98.77,107.23,105.35
2019-10-03 22:45:00,131.79,102.83,113.45,108.77
2019-10-03 23:00:00,132.6,106.82,118.79,116.81
2019-10-03 23:15:00,133.3,110.74,123.25,124.33
2019-10-03 23:30:00,134.0,114.66,127.7,123.56
2019-10-03 23:45:00,134.69,118.57,132.16,125.09
2019-10-04 00:00:00,103.31,158.96,136.59,134.89
2019-10-04 00:15:00,103.96,162.33,140.99,133.08
2019-10-04 00:30:00,104.61,165.7,145.4,139.59
