DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp],Irradiation [kW/m2]
26/05/2018 01:00,0,0,0,0,0,551.99,0
26/05/2018 01:15,0,0,0,0,0,551.99,0
26/05/2018 01:30,0,0,0,0,0,551.99,0
26/05/2018 01:45,0,0,0,0,0,551.99,0
26/05/2018 02:00,0,0,0,0,0,551.99,0
26/05/2018 02:15,0,0,0,0,0,551.99,0
26/05/2018 02:30,0,0,0,0,0,551.99,0
26/05/2018 02:45,0,0,0,0,0,551.99,0
26/05/2018 03:00,0,0,0,0,0,551.99,0
26/05/2018 03:15,0,0,0,0,0,551.99,0
26/05/2018 03:30,0,0,0,0,0,551.99,0
26/05/2018 03:45,0,0,0,0,0,551.99,0
26/05/2018 04:00,0,0,0,0,0,551.99,0
26/05/2018 04:15,0,0,0,0,0,551.99,0
26/05/2018 04:30,0,0,0,0,0,551.99,0
26/05/2018 04:45,0,0,0,0,0,551.99,0
26/05/2018 05:00,0,0,0,0,0,551.99,0
26/05/2018 05:15,0,0,0,0,0,551.99,0
26/05/2018 05:30,0.16,0.17,0.14,0.16,0,551.99,0
26/05/2018 05:45,2.33,2.5,2.28,2.33,0.1,551.99,0.181162702
26/05/2018 06:00,6.74,7.1,6.62,5.67,5.12,551.99,9.275530354
26/05/2018 06:15,11.81,11.98,11.81,12.46,9.15,551.99,16.57638725
26/05/2018 06:30,17.97,17.6,18.25,20.53,12.87,551.99,23.31563978
26/05/2018 06:45,25.08,24.09,25.45,27.97,19.2,551.99,34.78323883
26/05/2018 07:00,31.97,30.83,31.66,34.91,28.03,551.99,50.77990543
26/05/2018 07:15,40.03,39.04,38.81,44.96,36.97,551.99,66.97585101
26/05/2018 07:30,51.17,51.05,49.58,59.4,48.19,551.99,87.3023062
26/05/2018 07:45,65.3,66.56,63.8,72.43,61.55,551.99,111.5056432
26/05/2018 08:00,87.69,84.48,79.57,86.61,78.87,551.99,142.8830232
26/05/2018 08:15,103.75,103.91,95.85,103.6,104.28,551.99,188.9164659
26/05/2018 08:30,120.43,124.31,114.01,136.92,138.92,551.99,251.6712259
26/05/2018 08:45,137.78,144.94,132.78,172.93,162.27,551.99,293.9727169
26/05/2018 09:00,156.08,165.85,151.82,163.29,176.34,551.99,319.4623091
26/05/2018 09:15,173.4,185.4,171.02,190.67,188.83,551.99,342.0895306
26/05/2018 09:30,190.99,203.7,190.26,211.3,207.08,551.99,375.1517238
26/05/2018 09:45,208.68,221.48,208.39,216.77,223.18,551.99,404.3189188
26/05/2018 10:00,226.56,240.44,225.26,248.03,253.62,551.99,459.4648454
26/05/2018 10:15,243.63,259.39,240.78,269.21,274.55,551.99,497.382199
26/05/2018 10:30,261.14,278.05,255.17,307.8,295.25,551.99,534.8828783
26/05/2018 10:45,279.63,296.68,268.75,332.47,318.9,551.99,577.7278574
26/05/2018 11:00,319.15,314.95,281.64,341.74,343.59,551.99,622.4569286
26/05/2018 11:15,336.94,330.02,292.39,346.49,359.02,551.99,650.4103335
26/05/2018 11:30,352.49,342.72,302.56,386.41,369.96,551.99,670.2295331
26/05/2018 11:45,366.51,353.68,312.33,389.97,382.27,551.99,692.5306618
26/05/2018 12:00,379.05,363.41,320.86,428.29,388.94,551.99,704.614214
26/05/2018 12:15,390.13,371.97,328.16,388.52,395.45,551.99,716.4079059
26/05/2018 12:30,398.37,378.62,334.33,377.14,400.05,551.99,724.7413902
26/05/2018 12:45,403.81,383.31,339.06,391.1,405.15,551.99,733.9806881
26/05/2018 13:00,407.73,386.44,342.42,393.67,407.33,551.99,737.930035
26/05/2018 13:15,410,388.1,344.59,420.65,407.87,551.99,738.9083136
26/05/2018 13:30,410.87,388.06,345.85,397.14,407.97,551.99,739.0894763
26/05/2018 13:45,410.61,386.47,346.39,394.73,404.95,551.99,733.6183627
26/05/2018 14:00,394.22,383.62,345.77,393.18,399.76,551.99,724.2160184
26/05/2018 14:15,392.05,379.47,343.81,388.4,397.47,551.99,720.0673925
26/05/2018 14:30,388.12,374.15,340.5,377.35,392.7,551.99,711.4259316
26/05/2018 14:45,382.74,367.62,335.89,371.67,380.05,551.99,688.5088498
26/05/2018 15:00,375.57,359.69,330.09,364.15,376.27,551.99,681.6608997
26/05/2018 15:15,366.95,350.69,323.2,358.64,370.27,551.99,670.7911375
26/05/2018 15:30,356.52,341.14,315.88,350.52,356.08,551.99,645.0841501
26/05/2018 15:45,344.17,330.53,307.33,348.8,343.76,551.99,622.7649052
26/05/2018 16:00,323.67,316.95,296.46,341.42,332.46,551.99,602.2935198
26/05/2018 16:15,306.03,300.44,284.04,333.29,316.17,551.99,572.7821156
26/05/2018 16:30,286.45,282.45,271.07,304.18,299.07,551.99,541.8032935
26/05/2018 16:45,266.55,264.15,256.6,287.6,283.9,551.99,514.3209116
26/05/2018 17:00,246.26,246.07,241.2,256.92,264.92,551.99,479.9362307
26/05/2018 17:15,225.89,226.83,223.91,238.04,246.57,551.99,446.6928749
26/05/2018 17:30,207.39,209.08,204.93,219,229.99,551.99,416.6560988
26/05/2018 17:45,188.87,191.25,185.6,207.36,207.37,551.99,375.6770956
26/05/2018 18:00,168.93,172.04,164.42,184.73,182.87,551.99,331.2922336
26/05/2018 18:15,148.43,151.24,142.92,162.93,162.89,551.99,295.0959257
26/05/2018 18:30,128.5,130.32,121.79,141.12,139.82,551.99,253.3016902
26/05/2018 18:45,108.22,109.58,101.85,116.96,117.61,551.99,213.0654541
26/05/2018 19:00,88.9,89.26,83.95,96.34,97.45,551.99,176.5430533
26/05/2018 19:15,71.02,70.6,67.28,78.06,82.96,551.99,150.2925778
26/05/2018 19:30,54.95,53.86,51.64,62.38,65.67,551.99,118.9695465
26/05/2018 19:45,42.1,40.82,39.44,48.79,51.38,551.99,93.0813964
26/05/2018 20:00,33.13,32.01,31.12,40.3,40.6,551.99,73.5520571
26/05/2018 20:15,26.33,25.55,25.16,30.89,31.87,551.99,57.7365532
26/05/2018 20:30,19.53,19.22,18.72,22.18,23.7,551.99,42.93556043
26/05/2018 20:45,13.48,13.5,12.77,14.88,15.86,551.99,28.73240457
26/05/2018 21:00,8.31,8.45,7.82,8.87,9.41,551.99,17.04741028
26/05/2018 21:15,3.49,3.6,3.35,3.47,4.05,551.99,7.33708944
26/05/2018 21:30,0.56,0.58,0.56,0.53,0.66,551.99,1.195673835
26/05/2018 21:45,0,0,0,0,0,551.99,0
26/05/2018 22:00,0,0,0,0,0,551.99,0
26/05/2018 22:15,0,0,0,0,0,551.99,0
26/05/2018 22:30,0,0,0,0,0,551.99,0
26/05/2018 22:45,0,0,0,0,0,551.99,0
26/05/2018 23:00,0,0,0,0,0,551.99,0
26/05/2018 23:15,0,0,0,0,0,551.99,0
26/05/2018 23:30,0,0,0,0,0,551.99,0
26/05/2018 23:45,0,0,0,0,0,551.99,0
27/05/2018 00:00,0,0,0,0,0,551.99,0
27/05/2018 00:15,0,0,0,0,0,551.99,0
27/05/2018 00:30,0,0,0,0,0,551.99,0
27/05/2018 00:45,0,0,0,0,0,551.99,0
27/05/2018 01:00,0,0,0,0,0,551.99,0
27/05/2018 01:15,0,0,0,0,0,551.99,0
27/05/2018 01:30,0,0,0,0,0,551.99,0
27/05/2018 01:45,0,0,0,0,0,551.99,0
27/05/2018 02:00,0,0,0,0,0,551.99,0
27/05/2018 02:15,0,0,0,0,0,551.99,0
27/05/2018 02:30,0,0,0,0,0,551.99,0
27/05/2018 02:45,0,0,0,0,0,551.99,0
27/05/2018 03:00,0,0,0,0,0,551.99,0
27/05/2018 03:15,0,0,0,0,0,551.99,0
27/05/2018 03:30,0,0,0,0,0,551.99,0
27/05/2018 03:45,0,0,0,0,0,551.99,0
27/05/2018 04:00,0,0,0,0,0,551.99,0
27/05/2018 04:15,0,0,0,0,0,551.99,0
27/05/2018 04:30,0,0,0,0,0,551.99,0
27/05/2018 04:45,0,0,0,0,0,551.99,0
27/05/2018 05:00,0,0,0,0,0,551.99,0
27/05/2018 05:15,0,0,0,0,0,551.99,0
27/05/2018 05:30,0.22,0.19,0.17,0.22,0,551.99,0
27/05/2018 05:45,2.59,2.26,2.11,2.59,0.36,551.99,0.652185728
27/05/2018 06:00,7.1,6.56,6.08,5.78,4.16,551.99,7.536368412
27/05/2018 06:15,12.09,11.88,10.97,10.18,9.81,551.99,17.77206109
27/05/2018 06:30,18,18.72,17.01,16.91,18.43,551.99,33.38828602
27/05/2018 06:45,24.74,26.83,23.8,26.15,28.73,551.99,52.04804435
27/05/2018 07:00,31.62,34.53,30.48,38.87,40.78,551.99,73.87814997
27/05/2018 07:15,40.07,42.56,37.65,54.01,54.41,551.99,98.57062628
27/05/2018 07:30,51.32,52.13,47.17,75.6,71.58,551.99,129.6762623
27/05/2018 07:45,65.07,63.16,59.46,78.62,86.05,551.99,155.8905053
27/05/2018 08:00,90.56,74.9,73.2,93.45,99.46,551.99,180.1844236
27/05/2018 08:15,103.64,87.48,87.36,128.27,121.82,551.99,220.6924038
27/05/2018 08:30,117.16,100.36,104.11,145.58,133.1,551.99,241.1275567
27/05/2018 08:45,129.66,112.64,121.97,131.75,141.14,551.99,255.6930379
27/05/2018 09:00,142.07,124.54,140.16,137.38,135.69,551.99,245.8196706
27/05/2018 09:15,154.31,137.14,158.73,128.26,128.16,551.99,232.1781192
27/05/2018 09:30,165.5,148.84,176.41,103.24,119.63,551.99,216.7249407
27/05/2018 09:45,176.46,159.04,192.8,76.49,119.92,551.99,217.2503125
27/05/2018 10:00,186.58,169.13,208.65,130.79,107.58,551.99,194.8948351
27/05/2018 10:15,195.35,178.76,223.49,84.54,118.72,551.99,215.0763601
27/05/2018 10:30,202.36,187.93,236.58,101.18,130.42,551.99,236.2723962
27/05/2018 10:45,208.58,196.47,248.65,156.21,143.86,551.99,260.6206634
27/05/2018 11:00,194.5,204.75,260.28,125,149.71,551.99,271.2186815
27/05/2018 11:15,198.75,212.07,270.74,246.92,164.12,551.99,297.3242269
27/05/2018 11:30,203.24,218.43,279.83,272.35,182.78,551.99,331.1291871
27/05/2018 11:45,207.46,224.15,287.8,196.17,226.02,551.99,409.4639396
27/05/2018 12:00,211.24,228.92,294.9,225.8,252.81,551.99,457.9974275
27/05/2018 12:15,213.07,231.99,301.17,246.6,241.78,551.99,438.0151814
27/05/2018 12:30,213.68,232.93,306.65,241.3,247.68,551.99,448.7037809
27/05/2018 12:45,215.07,232.17,311.44,257.28,256.67,551.99,464.9903078
27/05/2018 13:00,217.68,230.4,315.3,269.77,233.41,551.99,422.8518633
27/05/2018 13:15,221.1,228.04,318.23,256.78,215.54,551.99,390.4780884
27/05/2018 13:30,224.04,224.67,320.15,217.46,206.67,551.99,374.4089567
27/05/2018 13:45,226.12,220.32,320.7,193.56,176.79,551.99,320.2775413
27/05/2018 14:00,213.14,215.58,320.24,172.37,172.35,551.99,312.2339173
27/05/2018 14:15,213.56,210.85,318.79,159.89,171.4,551.99,310.5128716
27/05/2018 14:30,212.93,206.24,316.36,158.43,181.34,551.99,328.5204442
27/05/2018 14:45,210.34,201.53,313.33,164.64,192.11,551.99,348.0316672
27/05/2018 15:00,207.49,196.58,309.21,174.97,202.14,551.99,366.2022863
27/05/2018 15:15,204.35,190.9,303.83,178.53,229.72,551.99,416.1669595
27/05/2018 15:30,199.75,185.43,295.55,189.83,246.54,551.99,446.6385261
27/05/2018 15:45,193.07,181.01,284.88,193.65,236.22,551.99,427.9425352
27/05/2018 16:00,176.94,176.48,273.16,191.1,195.94,551.99,354.9701987
27/05/2018 16:15,170.46,171.04,260.74,184.79,155.01,551.99,280.8203047
27/05/2018 16:30,163.37,164.97,247.56,147.71,167.14,551.99,302.7953405
27/05/2018 16:45,155.96,158.44,234.03,165.02,164.24,551.99,297.5416221
27/05/2018 17:00,147.9,151.22,219.49,149.6,139.96,551.99,253.555318
27/05/2018 17:15,139.3,144.7,204.18,138.87,140.97,551.99,255.3850613
27/05/2018 17:30,129.87,138.69,187.7,140.68,131.42,551.99,238.0840233
27/05/2018 17:45,120.83,131.9,171.04,133.24,129.29,551.99,234.2252577
27/05/2018 18:00,111.6,123.74,152.49,136.98,131.37,551.99,237.9934419
27/05/2018 18:15,101.87,113.84,133.15,112.31,127.32,551.99,230.6563525
27/05/2018 18:30,91.74,102.79,114.08,120.94,117.7,551.99,213.2285005
27/05/2018 18:45,81.76,90.84,96.54,86.76,88.29,551.99,159.9485498
27/05/2018 19:00,71.9,79,80.3,78.17,67.53,551.99,122.3391728
27/05/2018 19:15,62.16,67.38,65.12,80.71,58.22,551.99,105.4729252
27/05/2018 19:30,52.52,55.95,50.93,42.53,48.58,551.99,88.00884074
27/05/2018 19:45,43.71,45.95,39.92,32.59,33.21,551.99,60.16413341
27/05/2018 20:00,35.86,37.55,31.51,23.22,25.67,551.99,46.50446566
27/05/2018 20:15,28.1,29.64,25.02,3.86,23.31,551.99,42.22902589
27/05/2018 20:30,20.03,20.98,18.46,13.65,16.92,551.99,30.65272922
27/05/2018 20:45,13.15,13.7,12.59,0,10.5,551.99,19.02208373
27/05/2018 21:00,7.66,7.98,7.73,5.69,5.66,551.99,10.25380895
27/05/2018 21:15,3.16,3.29,3.39,2.23,2.79,551.99,5.054439392
27/05/2018 21:30,0.56,0.58,0.63,0.45,0.82,551.99,1.485534158
27/05/2018 21:45,0,0,0,0,0,551.99,0
27/05/2018 22:00,0,0,0,0,0,551.99,0
27/05/2018 22:15,0,0,0,0,0,551.99,0
27/05/2018 22:30,0,0,0,0,0,551.99,0
27/05/2018 22:45,0,0,0,0,0,551.99,0
27/05/2018 23:00,0,0,0,0,0,551.99,0
27/05/2018 23:15,0,0,0,0,0,551.99,0
27/05/2018 23:30,0,0,0,0,0,551.99,0
27/05/2018 23:45,0,0,0,0,0,551.99,0
28/05/2018 00:00,0,0,0,0,0,551.99,0
28/05/2018 00:15,0,0,0,0,0,551.99,0
28/05/2018 00:30,0,0,0,0,0,551.99,0
28/05/2018 00:45,0,0,0,0,0,551.99,0
28/05/2018 01:00,0,0,0,0,0,551.99,0
28/05/2018 01:15,0,0,0,0,0,551.99,0
28/05/2018 01:30,0,0,0,0,0,551.99,0
28/05/2018 01:45,0,0,0,0,0,551.99,0
28/05/2018 02:00,0,0,0,0,0,551.99,0
28/05/2018 02:15,0,0,0,0,0,551.99,0
28/05/2018 02:30,0,0,0,0,0,551.99,0
28/05/2018 02:45,0,0,0,0,0,551.99,0
28/05/2018 03:00,0,0,0,0,0,551.99,0
28/05/2018 03:15,0,0,0,0,0,551.99,0
28/05/2018 03:30,0,0,0,0,0,551.99,0
28/05/2018 03:45,0,0,0,0,0,551.99,0
28/05/2018 04:00,0,0,0,0,0,551.99,0
28/05/2018 04:15,0,0,0,0,0,551.99,0
28/05/2018 04:30,0,0,0,0,0,551.99,0
28/05/2018 04:45,0,0,0,0,0,551.99,0
28/05/2018 05:00,0,0,0,0,0,551.99,0
28/05/2018 05:15,0,0,0,0,0,551.99,0
28/05/2018 05:30,0.3,0.28,0.29,0,0,551.99,0
28/05/2018 05:45,2.9,2.65,2.79,0.7,0.35,551.99,0.634069458
28/05/2018 06:00,7.57,7.09,7.42,3.11,3.48,551.99,6.304462037
28/05/2018 06:15,12.46,12.06,12.6,8.96,10.16,551.99,18.40613055
28/05/2018 06:30,18.22,18.19,18.66,16.21,19.39,551.99,35.12744796
28/05/2018 06:45,24.7,25.21,25.26,26.04,30.89,551.99,55.96115872
28/05/2018 07:00,30.79,31.86,31.6,36.7,41.83,551.99,75.78035834
28/05/2018 07:15,38.75,39.71,39.18,46.12,55.43,551.99,100.4184858
28/05/2018 07:30,50.85,50.62,49.71,66.81,72.96,551.99,132.1763075
28/05/2018 07:45,66.66,64.54,64.38,87.74,92.36,551.99,167.3218718
28/05/2018 08:00,99.42,80.56,80.74,106.11,114.73,551.99,207.8479683
28/05/2018 08:15,118.43,97.91,97.57,129.68,136.24,551.99,246.8160655
28/05/2018 08:30,138.58,115.59,117.32,150.74,157.17,551.99,284.7334191
28/05/2018 08:45,158.21,133.56,138.71,170.25,178.46,551.99,323.3029584
28/05/2018 09:00,178.34,152.29,159.52,188.16,199.22,551.99,360.9123354
28/05/2018 09:15,196.62,169.36,180.58,206.98,219.51,551.99,397.6702476
28/05/2018 09:30,213.49,185.18,200.71,224.58,242.23,551.99,438.8304136
28/05/2018 09:45,230.21,200.9,218.74,242.7,261.49,551.99,473.72235
28/05/2018 10:00,247.79,217.4,235.84,264.55,279.14,551.99,505.697567
28/05/2018 10:15,264.67,234.23,251.85,280.56,290.1,551.99,525.5529991
28/05/2018 10:30,281.77,250.25,266.29,289.71,303.92,551.99,550.5896846
28/05/2018 10:45,298.87,266.02,279.16,304.35,310.86,551.99,563.1623761
28/05/2018 11:00,315.04,281.3,290.97,308.36,321.52,551.99,582.4743202
28/05/2018 11:15,328.45,295.71,301.91,326.76,328.38,551.99,594.9020816
28/05/2018 11:30,340.34,308.68,311.82,353.94,336.55,551.99,609.7030743
28/05/2018 11:45,349.23,319.87,319.99,340.16,348.92,551.99,632.1129006
28/05/2018 12:00,356.92,328.93,326.94,338.23,342.58,551.99,620.6271853
28/05/2018 12:15,361.02,337.03,332.76,325.72,329.3,551.99,596.5687784
28/05/2018 12:30,363.7,344.24,337.57,317.97,322.14,551.99,583.5975289
28/05/2018 12:45,368.04,349.32,341.19,352.81,336.85,551.99,610.2465624
28/05/2018 13:00,370.6,352.36,343.5,367.95,366.08,551.99,663.2004203
28/05/2018 13:15,370.58,353.84,344.51,389.45,387.96,551.99,702.8388195
28/05/2018 13:30,369.22,353.92,344.22,409.94,396.72,551.99,718.7086723
28/05/2018 13:45,367.71,352.63,342.69,400.61,390.15,551.99,706.8062827
28/05/2018 14:00,362.33,350.2,339.95,388.28,388.72,551.99,704.2156561
28/05/2018 14:15,358.8,346.53,336.18,369.82,379.05,551.99,686.6972228
28/05/2018 14:30,353.7,341.63,331.48,355.49,361.03,551.99,654.0517038
28/05/2018 14:45,349.68,335.1,325.63,386.25,368.08,551.99,666.8236743
28/05/2018 15:00,344.21,326.71,318.41,357.62,352.83,551.99,639.1963623
28/05/2018 15:15,336.1,317.17,309.67,381.34,345.97,551.99,626.7686009
28/05/2018 15:30,325.17,305.93,299.67,291.45,329.57,551.99,597.0579177
28/05/2018 15:45,308.35,292.26,288.44,305.74,310.04,551.99,561.676842
28/05/2018 16:00,298.96,276.9,275.91,296.29,296.61,551.99,537.3466911
28/05/2018 16:15,277.41,260.85,262.6,278.34,271.62,551.99,492.0741318
28/05/2018 16:30,255.57,244.76,249.28,258.38,267.2,551.99,484.0667403
28/05/2018 16:45,237.02,228.8,234.52,253.68,253.1,551.99,458.5227993
28/05/2018 17:00,219.67,213.23,219.1,246.29,244.79,551.99,443.4681788
28/05/2018 17:15,200.03,197.96,203.09,227,239.91,551.99,434.6274389
28/05/2018 17:30,182.02,182.7,187.09,210.26,218.86,551.99,396.4926901
28/05/2018 17:45,168.32,167.13,170.54,194.37,194.15,551.99,351.7273864
28/05/2018 18:00,152.72,150.26,151.95,176.58,181.25,551.99,328.3573978
28/05/2018 18:15,136.84,134.02,133.35,157.29,157.83,551.99,285.9290929
28/05/2018 18:30,121.66,117.91,115.26,136.45,139,551.99,251.8161561
28/05/2018 18:45,103.45,101.05,97.78,115.75,125.44,551.99,227.2504937
28/05/2018 19:00,86.13,85.17,81.95,97.98,111.72,551.99,202.3949709
28/05/2018 19:15,70.31,70.44,67.4,82.73,95.85,551.99,173.6444501
28/05/2018 19:30,55.9,56.53,53.28,65.81,79.46,551.99,143.9518832
28/05/2018 19:45,43.98,44.99,42.01,51.56,64.93,551.99,117.6289426
28/05/2018 20:00,35.12,36.37,33.65,42.36,50.35,551.99,91.21542057
28/05/2018 20:15,27.99,29.23,27.2,34.17,36.86,551.99,66.77657204
28/05/2018 20:30,20.7,21.58,20.23,27.14,26.17,551.99,47.41027917
28/05/2018 20:45,13.9,14.52,13.7,18.65,17.74,551.99,32.13826337
28/05/2018 21:00,8.39,8.78,8.41,10.82,10.97,551.99,19.87354843
28/05/2018 21:15,3.75,3.93,3.81,4.06,4.68,551.99,8.478414464
28/05/2018 21:30,0.76,0.8,0.78,0.72,1.06,551.99,1.920324644
28/05/2018 21:45,0,0,0,0,0,551.99,0
28/05/2018 22:00,0,0,0,0,0,551.99,0
28/05/2018 22:15,0,0,0,0,0,551.99,0
28/05/2018 22:30,0,0,0,0,0,551.99,0
28/05/2018 22:45,0,0,0,0,0,551.99,0
28/05/2018 23:00,0,0,0,0,0,551.99,0
28/05/2018 23:15,0,0,0,0,0,551.99,0
28/05/2018 23:30,0,0,0,0,0,551.99,0
28/05/2018 23:45,0,0,0,0,0,551.99,0
29/05/2018 00:00,0,0,0,0,0,551.99,0
29/05/2018 00:15,0,0,0,0,0,551.99,0
29/05/2018 00:30,0,0,0,0,0,551.99,0
29/05/2018 00:45,0,0,0,0,0,551.99,0
29/05/2018 01:00,0,0,0,0,0,551.99,0
29/05/2018 01:15,0,0,0,0,0,551.99,0
29/05/2018 01:30,0,0,0,0,0,551.99,0
29/05/2018 01:45,0,0,0,0,0,551.99,0
29/05/2018 02:00,0,0,0,0,0,551.99,0
29/05/2018 02:15,0,0,0,0,0,551.99,0
29/05/2018 02:30,0,0,0,0,0,551.99,0
29/05/2018 02:45,0,0,0,0,0,551.99,0
29/05/2018 03:00,0,0,0,0,0,551.99,0
29/05/2018 03:15,0,0,0,0,0,551.99,0
29/05/2018 03:30,0,0,0,0,0,551.99,0
29/05/2018 03:45,0,0,0,0,0,551.99,0
29/05/2018 04:00,0,0,0,0,0,551.99,0
29/05/2018 04:15,0,0,0,0,0,551.99,0
29/05/2018 04:30,0,0,0,0,0,551.99,0
29/05/2018 04:45,0,0,0,0,0,551.99,0
29/05/2018 05:00,0,0,0,0,0,551.99,0
29/05/2018 05:15,0,0,0,0,0,551.99,0
29/05/2018 05:30,0.41,0.4,0.27,0,0,551.99,0
29/05/2018 05:45,3.06,3.08,2.22,2.34,2.39,551.99,4.329788583
29/05/2018 06:00,7.66,7.84,6.03,6.84,7.86,551.99,14.23938839
29/05/2018 06:15,12.8,13.16,11.12,10.72,11.57,551.99,20.96052465
29/05/2018 06:30,19.15,19.65,17.8,16.85,15.4,551.99,27.89905614
29/05/2018 06:45,26.23,26.88,25.34,22.69,21.59,551.99,39.11302741
29/05/2018 07:00,32.61,33.59,31.77,29.19,31.62,551.99,57.28364644
29/05/2018 07:15,40.74,41.78,38.39,37.84,43.36,551.99,78.55214768
29/05/2018 07:30,52.26,53.08,46.82,53.11,57.07,551.99,103.3895542
29/05/2018 07:45,66.91,67.57,57.42,73.25,73.31,551.99,132.810377
29/05/2018 08:00,88.41,83.89,68.21,111.12,96.04,551.99,173.9886592
29/05/2018 08:15,105.5,101.41,79.2,133.5,117.01,551.99,211.9784779
29/05/2018 08:30,123.56,119.86,91.36,145.99,132.44,551.99,239.9318828
29/05/2018 08:45,141.33,138.1,105.45,174.75,153.72,551.99,278.4833059
29/05/2018 09:00,159.08,156.65,119.98,181.8,172.36,551.99,312.2520336
29/05/2018 09:15,175.87,173.73,134.28,185.59,203.69,551.99,369.0103082
29/05/2018 09:30,190.84,189.8,149.3,191.19,212.16,551.99,384.354789
29/05/2018 09:45,204.07,204.32,164.02,309.77,216.5,551.99,392.2172503
29/05/2018 10:00,215.65,218,177.44,244.97,221.14,551.99,400.6231997
29/05/2018 10:15,226.66,231.27,190.88,239.98,219.65,551.99,397.9238754
29/05/2018 10:30,237.35,244.78,203.83,272.29,233.03,551.99,422.163445
29/05/2018 10:45,247.37,258.3,216.01,252.21,241.82,551.99,438.0876465
29/05/2018 11:00,265.16,270.6,226.45,261.57,249.54,551.99,452.0734071
29/05/2018 11:15,272.49,281.79,234.74,272.76,251.64,551.99,455.8778239
29/05/2018 11:30,277.79,290.56,241.71,276.46,285.1,551.99,516.494864
29/05/2018 11:45,281.41,297.61,248.15,282.51,304.13,551.99,550.9701263
29/05/2018 12:00,283.63,303.35,253.98,289.27,301.37,551.99,545.9700357
29/05/2018 12:15,284.48,307.9,259.14,299.8,305.79,551.99,553.9774271
29/05/2018 12:30,281.99,308.27,263.64,285.32,302.9,551.99,548.741825
29/05/2018 12:45,276.49,303.62,267.56,289.15,299.64,551.99,542.8359209
29/05/2018 13:00,270.11,297.01,270.86,284.58,285.51,551.99,517.2376311
29/05/2018 13:15,263.11,289.98,273.38,264.89,285.93,551.99,517.9985145
29/05/2018 13:30,255.21,280.55,275.07,264.8,294.17,551.99,532.9263211
29/05/2018 13:45,246.27,269.37,276.14,274.45,267.89,551.99,485.316763
29/05/2018 14:00,248.54,258.35,276.58,246.64,254.78,551.99,461.5663327
29/05/2018 14:15,238.58,246.81,276.28,209.18,259.32,551.99,469.7911194
29/05/2018 14:30,227.42,235.23,275.18,198.11,259.94,551.99,470.9143282
29/05/2018 14:45,216.04,224.01,273.01,189.07,288.4,551.99,522.4732332
29/05/2018 15:00,205.39,212.77,269.86,188.03,249.52,551.99,452.0371746
29/05/2018 15:15,194.37,200.76,265.68,248.01,246.31,551.99,446.2218518
29/05/2018 15:30,183.24,190.11,258.48,262.59,258.76,551.99,468.7766083
29/05/2018 15:45,172.59,181.99,248.35,229.72,243.56,551.99,441.2398775
29/05/2018 16:00,136.37,174.15,237.49,229.85,206.04,551.99,373.2676317
29/05/2018 16:15,128.49,165.62,226.05,193.14,185.2,551.99,335.5133245
29/05/2018 16:30,121.86,156.23,214.09,148.32,156.52,551.99,283.5558615
29/05/2018 16:45,115.69,146.31,200.56,143.54,150.82,551.99,273.2295875
29/05/2018 17:00,109.54,136.16,186.75,134.37,138.63,551.99,251.1458541
29/05/2018 17:15,103.25,125.72,173.24,115.2,108.73,551.99,196.9782061
29/05/2018 17:30,96.82,115.04,159.6,81.57,84.69,551.99,153.4266925
29/05/2018 17:45,90.05,103.96,145.64,65.57,74.07,551.99,134.1872135
29/05/2018 18:00,82.9,92.93,131.53,75.55,73.76,551.99,133.6256092
29/05/2018 18:15,75.38,82.79,118.03,62.21,69.94,551.99,126.7051939
29/05/2018 18:30,68.19,73.71,104.41,81.24,65.97,551.99,119.5130347
29/05/2018 18:45,61.45,65.48,90.76,71.13,53.16,551.99,96.3060925
29/05/2018 19:00,54.62,57.33,77.93,26.39,38.1,551.99,69.02298955
29/05/2018 19:15,48.05,49.25,65.59,26.46,26.96,551.99,48.84146452
29/05/2018 19:30,41.69,41.65,53.47,26.29,19.79,551.99,35.85209877
29/05/2018 19:45,35.4,34.36,43.82,24.71,17.78,551.99,32.21072846
29/05/2018 20:00,28.94,27.6,35.9,23.85,17.43,551.99,31.576659
29/05/2018 20:15,22.03,21.08,28.99,17.14,15.46,551.99,28.00775376
29/05/2018 20:30,15.43,14.86,21.02,12.64,12.05,551.99,21.83010562
29/05/2018 20:45,10.01,9.56,13.9,7.95,6.35,551.99,11.50383159
29/05/2018 21:00,5.8,5.44,8.35,3.99,2.57,551.99,4.655881447
29/05/2018 21:15,2.47,2.31,3.8,1.49,0.57,551.99,1.032627403
29/05/2018 21:30,0.5,0.47,0.84,0.31,0.04,551.99,0.072465081
29/05/2018 21:45,0,0,0,0,0,551.99,0
29/05/2018 22:00,0,0,0,0,0,551.99,0
29/05/2018 22:15,0,0,0,0,0,551.99,0
29/05/2018 22:30,0,0,0,0,0,551.99,0
29/05/2018 22:45,0,0,0,0,0,551.99,0
29/05/2018 23:00,0,0,0,0,0,551.99,0
29/05/2018 23:15,0,0,0,0,0,551.99,0
29/05/2018 23:30,0,0,0,0,0,551.99,0
29/05/2018 23:45,0,0,0,0,0,551.99,0
30/05/2018 00:00,0,0,0,0,0,551.99,0
30/05/2018 00:15,0,0,0,0,0,551.99,0
